iteration,kernel_time_ms,queue_time_ms
153,0.231200,0.065500
154,0.228960,0.064340
155,0.231240,0.064260
156,0.230560,0.063740
157,0.230120,0.063980
158,0.229720,0.066280
159,0.229440,0.079360
160,0.231080,0.076720
161,0.232640,0.075860
162,0.229720,0.065380
163,0.230600,0.064400
164,0.229760,0.064640
165,0.230240,0.064360
166,0.229080,0.064720
167,0.231040,0.070660
168,0.230880,0.070720
169,0.230040,0.064360
170,0.228520,0.064880
171,0.229600,0.079400
172,0.230560,0.066440
173,0.229720,0.064680
174,0.229800,0.067900
175,0.229120,0.071080
176,0.229800,0.064400
177,0.229800,0.067600
178,0.229440,0.116160
179,0.230400,0.083400
180,0.234760,0.072140
181,0.229760,0.079340
182,0.229520,0.074280
183,0.230720,0.065480
184,0.230200,0.064400
185,0.230520,0.073880
186,0.230120,0.069180
187,0.228520,0.080180
188,0.229800,0.076100
189,0.228160,0.065540
190,0.230280,0.074020
191,0.231480,0.078620
192,0.229560,0.083640
193,0.230920,0.076880
194,0.229880,0.068920
195,0.231560,0.066440
196,0.231120,0.066280
197,0.230720,0.080480
198,0.230160,0.075140
199,0.233200,0.075100
200,0.230960,0.075740
201,0.230000,0.081500
202,0.230080,0.072020
203,0.229040,0.073460
204,0.231120,0.070280
205,0.230080,0.071920
206,0.230360,0.083440
207,0.229760,0.079140
208,0.229920,0.071180
209,0.229320,0.075780
210,0.230000,0.066800
211,0.228600,0.064800
212,0.230360,0.065440
213,0.229440,0.066460
214,0.229720,0.065280
215,0.230600,0.064800
216,0.230280,0.079020
217,0.270200,0.081400
218,0.259280,0.074620
219,0.236000,0.065900
220,0.232360,0.069840
221,0.231760,0.076940
222,0.230480,0.072520
223,0.230840,0.067860
224,0.230280,0.065820
225,0.228880,0.068020
226,0.229720,0.087380
227,0.230520,0.081780
228,0.230960,0.067640
229,0.231200,0.075900
230,0.229600,0.070100
231,0.229880,0.070520
232,0.229760,0.065640
233,0.228560,0.067640
234,0.226080,0.089920
235,0.229120,0.083280
236,0.232040,0.075360
237,0.232360,0.065040
238,0.230600,0.067100
239,0.230480,0.066920
240,0.231040,0.069560
241,0.228880,0.063720
242,0.229760,0.075440
243,0.230240,0.070760
244,0.230040,0.075160
245,0.231400,0.083600
246,0.229280,0.078320
247,0.230360,0.078540
248,0.229320,0.079480
249,0.229240,0.094860
250,0.230000,0.075500
251,0.228840,0.079760
252,0.230240,0.070360
253,0.226480,0.078620
254,0.228960,0.087740
255,0.229760,0.069740
256,0.233040,0.069660
257,0.231760,0.067140
258,0.230040,0.075960
259,0.229000,0.065800
260,0.231400,0.065200
261,0.230320,0.070780
262,0.230120,0.080280
263,0.229000,0.068600
264,0.230040,0.082760
265,0.230920,0.070480
266,0.230720,0.076480
267,0.229440,0.077160
268,0.228920,0.066780
269,0.228840,0.065260
270,0.229680,0.064820
271,0.229320,0.071880
272,0.229680,0.080720
273,0.229360,0.074240
274,0.230120,0.074780
275,0.234280,0.077320
276,0.230200,0.066900
277,0.228640,0.064960
278,0.229320,0.064980
279,0.230680,0.064620
280,0.231600,0.065400
281,0.231320,0.066080
282,0.229240,0.064660
283,0.230040,0.064660
284,0.230600,0.065200
285,0.230480,0.065720
286,0.229840,0.071060
287,0.230000,0.083700
288,0.229480,0.074420
289,0.230040,0.077460
290,0.229440,0.066160
291,0.230320,0.064580
292,0.230120,0.073980
293,0.229880,0.082220
294,0.229640,0.094860
295,0.229880,0.088620
296,0.231440,0.081260
297,0.231000,0.080000
298,0.230560,0.076240
299,0.230320,0.081080
300,0.230440,0.071060
301,0.230280,0.068620
302,0.228560,0.072440
303,0.230760,0.082340
304,0.230240,0.074660
305,0.230520,0.068180
306,0.230280,0.076520
307,0.229680,0.071720
308,0.230080,0.069120
309,0.229800,0.074300
310,0.229200,0.077400
311,0.231560,0.078740
312,0.230280,0.083320
313,0.229320,0.072380
314,0.230520,0.073980
315,0.230600,0.073800
316,0.230680,0.068520
317,0.229880,0.062020
318,0.230560,0.067640
319,0.230600,0.067300
320,0.230920,0.065980
321,0.231560,0.062640
322,0.229760,0.055640
323,0.230280,0.054120
324,0.230720,0.054380
325,0.230240,0.057060
326,0.230720,0.060580
327,0.230280,0.054620
328,0.230280,0.055820
329,0.230680,0.067120
330,0.226040,0.069360
331,0.231760,0.089140
332,0.262280,0.078420
333,0.297280,0.080020
334,0.235800,0.062800
335,0.239040,0.061760
336,0.234240,0.065660
337,0.235560,0.077740
338,0.232080,0.071020
339,0.232960,0.059940
340,0.231680,0.066720
341,0.233560,0.056440
342,0.230400,0.055800
343,0.231320,0.059480
344,0.231880,0.058520
345,0.231280,0.054520
346,0.230000,0.054300
347,0.230440,0.054160
348,0.230840,0.046760
349,0.231040,0.054560
350,0.232200,0.060800
351,0.229800,0.066700
352,0.234560,0.063940
353,0.231240,0.079660
354,0.229360,0.068240
355,0.230560,0.059640
356,0.230480,0.054520
357,0.236720,0.053580
358,0.230440,0.061760
359,0.230920,0.067180
360,0.230720,0.061280
361,0.230040,0.069860
362,0.230040,0.062160
363,0.230600,0.057100
364,0.231280,0.059720
365,0.227240,0.054060
366,0.228800,0.061100
367,0.231920,0.081580
368,0.230520,0.064880
369,0.227520,0.076080
370,0.230840,0.069360
371,0.230960,0.064640
372,0.234080,0.055520
373,0.231040,0.061960
374,0.230560,0.062940
375,0.230160,0.057940
376,0.230880,0.067220
377,0.231600,0.055700
378,0.230920,0.053580
379,0.230360,0.053740
380,0.230600,0.063500
381,0.231760,0.077140
382,0.230440,0.067460
383,0.226960,0.057740
384,0.230360,0.075940
385,0.229080,0.081120
386,0.229840,0.069860
387,0.229600,0.076000
388,0.229880,0.066220
389,0.229440,0.066460
390,0.230160,0.072040
391,0.230000,0.064100
392,0.230080,0.069720
393,0.229880,0.070820
394,0.228920,0.072880
395,0.229800,0.075800
396,0.230840,0.074360
397,0.230960,0.074240
398,0.229880,0.077220
399,0.230400,0.069200
400,0.230600,0.064900
401,0.229040,0.064260
402,0.228760,0.074240
403,0.228280,0.081120
404,0.230000,0.075400
405,0.229560,0.065040
406,0.229280,0.066020
407,0.229040,0.071760
408,0.230920,0.070780
409,0.230600,0.072700
410,0.228920,0.066280
411,0.233640,0.064060
412,0.230360,0.064240
413,0.230560,0.064440
414,0.229120,0.064580
415,0.229920,0.063980
416,0.231560,0.066040
417,0.231840,0.085360
418,0.230680,0.073220
419,0.229720,0.071180
420,0.230760,0.072440
421,0.230680,0.064520
422,0.230200,0.064900
423,0.230480,0.066520
424,0.229440,0.064260
425,0.230120,0.083880
426,0.231400,0.074700
427,0.229880,0.065620
428,0.231280,0.099120
429,0.272280,0.096520
430,0.262280,0.072520
431,0.232800,0.066900
432,0.232080,0.064920
433,0.231800,0.065700
434,0.230600,0.066300
435,0.230840,0.069160
436,0.231800,0.080500
437,0.232280,0.077520
438,0.230680,0.066920
439,0.231440,0.064760
440,0.229320,0.064880
441,0.230360,0.070740
442,0.230000,0.077700
443,0.230360,0.072440
444,0.230960,0.062640
445,0.230320,0.071880
446,0.230680,0.069520
447,0.226960,0.075840
448,0.230520,0.068280
449,0.232440,0.062960
450,0.231400,0.062100
451,0.231080,0.063320
452,0.231320,0.061980
453,0.230520,0.055480
454,0.229920,0.054080
455,0.231520,0.054180
456,0.230720,0.057280
457,0.230400,0.062700
458,0.230560,0.055240
459,0.229320,0.053580
460,0.230080,0.054020
461,0.228640,0.053960
462,0.229760,0.054240
463,0.229120,0.054980
464,0.231000,0.054000
465,0.229880,0.053820
466,0.229800,0.057600
467,0.230600,0.077000
468,0.230040,0.069460
469,0.230880,0.064020
470,0.231160,0.064840
471,0.230520,0.063980
472,0.230600,0.063500
473,0.230000,0.063600
474,0.230000,0.063400
475,0.229560,0.063540
476,0.230320,0.076980
477,0.231520,0.063980
478,0.230080,0.064420
479,0.230880,0.063720
480,0.230080,0.063420
481,0.229520,0.063680
482,0.229960,0.072540
483,0.230240,0.068060
484,0.231320,0.076780
485,0.231640,0.064160
486,0.229760,0.066340
487,0.229200,0.071400
488,0.230960,0.064240
489,0.229640,0.065060
490,0.230440,0.068060
491,0.230320,0.063680
492,0.230400,0.068500
493,0.230200,0.073200
494,0.229840,0.067860
495,0.230920,0.069480
496,0.231000,0.066600
497,0.229880,0.064220
498,0.229200,0.064700
499,0.229920,0.063680
500,0.229840,0.063260
501,0.229600,0.063500
502,0.229600,0.064400
503,0.229680,0.063020
504,0.231400,0.063500
505,0.230480,0.063720
506,0.229480,0.065320
507,0.231120,0.070480
508,0.233360,0.063840
509,0.229840,0.063960
510,0.229400,0.064400
511,0.230160,0.063840
512,0.232320,0.063980
513,0.230200,0.063300
514,0.230560,0.065940
515,0.230400,0.076400
516,0.230760,0.073940
517,0.231840,0.068360
518,0.229880,0.071720
519,0.231080,0.063520
520,0.229800,0.064400
521,0.229360,0.066940
522,0.228920,0.071880
523,0.229880,0.063720
524,0.231200,0.063400
525,0.229640,0.070360
526,0.231080,0.088320
527,0.229960,0.077540
528,0.234360,0.069040
529,0.229640,0.063860
530,0.231480,0.064220
531,0.230000,0.063400
532,0.231120,0.063680
533,0.228640,0.063260
534,0.229880,0.064020
535,0.229760,0.063040
536,0.230280,0.063320
537,0.229880,0.063220
538,0.229280,0.063920
539,0.229440,0.067960
540,0.230360,0.063540
541,0.229800,0.062800
542,0.230200,0.069700
543,0.229760,0.080240
544,0.231040,0.080560
545,0.230520,0.072080
546,0.245720,0.163080
547,0.285080,0.079720
548,0.236920,0.077780
549,0.236480,0.074420
550,0.232720,0.069980
551,0.234800,0.068200
552,0.231680,0.071920
553,0.233960,0.085940
554,0.230880,0.071820
555,0.232280,0.068820
556,0.231760,0.067940
557,0.231440,0.068360
558,0.228880,0.068720
559,0.231400,0.070000
560,0.230000,0.068600
561,0.230800,0.067600
562,0.227160,0.074840
563,0.230920,0.085180
564,0.232160,0.084840
565,0.230960,0.064640
566,0.233440,0.061260
567,0.230360,0.073240
568,0.231280,0.062120
569,0.231560,0.055440
570,0.230840,0.053060
571,0.230360,0.055340
572,0.230920,0.053180
573,0.228880,0.057020
574,0.229640,0.068860
575,0.231560,0.066640
576,0.230520,0.054480
577,0.231040,0.054460
578,0.231160,0.053740
579,0.230120,0.055180
580,0.230560,0.056440
581,0.229800,0.075400
582,0.229960,0.067440
583,0.229840,0.066160
584,0.230920,0.079780
585,0.229720,0.073880
586,0.232760,0.071240
587,0.229720,0.064880
588,0.229640,0.063560
589,0.229760,0.063940
590,0.229880,0.063820
591,0.229320,0.063680
592,0.229960,0.064440
593,0.230200,0.063500
594,0.229640,0.064460
595,0.230320,0.063880
596,0.229560,0.063540
597,0.229800,0.063400
598,0.228680,0.067420
599,0.229920,0.064080
600,0.229840,0.063860
601,0.229560,0.063540
602,0.230360,0.067640
603,0.230440,0.071860
604,0.230040,0.071860
605,0.230720,0.064380
606,0.229960,0.063940
607,0.230560,0.063840
608,0.231200,0.063500
609,0.231440,0.062960
610,0.229640,0.064060
611,0.228960,0.072940
612,0.228960,0.077740
613,0.229600,0.066400
614,0.227080,0.075920
615,0.230080,0.064220
616,0.230360,0.066540
617,0.230360,0.069540
618,0.230080,0.066520
619,0.231240,0.066360
620,0.230920,0.064080
621,0.230000,0.064400
622,0.226720,0.080780
623,0.230920,0.078180
624,0.230960,0.067440
625,0.232800,0.063700
626,0.229720,0.063880
627,0.230120,0.063480
628,0.232760,0.064640
629,0.229200,0.063500
630,0.231600,0.063600
631,0.230320,0.063780
632,0.230680,0.064120
633,0.231800,0.063400
634,0.229600,0.064300
635,0.231080,0.063320
636,0.231480,0.063720
637,0.229520,0.064080
638,0.228800,0.064000
639,0.228760,0.063940
640,0.229080,0.063220
641,0.229360,0.064540
642,0.230680,0.069020
643,0.230560,0.084640
644,0.271760,0.066440
645,0.233600,0.095200
646,0.231920,0.081180
647,0.232400,0.072300
648,0.231200,0.072000
649,0.231080,0.066820
650,0.230880,0.071820
651,0.230480,0.072120
652,0.230840,0.064360
653,0.231720,0.063880
654,0.225600,0.068200
655,0.232640,0.064060
656,0.230000,0.063600
657,0.231200,0.063700
658,0.230200,0.064600
659,0.228800,0.064100
660,0.230440,0.064360
661,0.230040,0.064060
662,0.228880,0.073320
663,0.230960,0.073840
664,0.232280,0.064220
665,0.229320,0.063280
666,0.230600,0.064200
667,0.231120,0.063180
668,0.231040,0.063660
669,0.230640,0.064060
670,0.229880,0.064320
671,0.228720,0.063580
672,0.230400,0.063300
673,0.231440,0.062560
674,0.230400,0.063700
675,0.229960,0.062640
676,0.230640,0.063360
677,0.229880,0.064320
678,0.236080,0.067520
679,0.229720,0.066180
680,0.230480,0.072920
681,0.229600,0.065300
682,0.230560,0.074040
683,0.230200,0.075700
684,0.230160,0.069640
685,0.228960,0.066540
686,0.229000,0.064400
687,0.229600,0.063400
688,0.229960,0.063140
689,0.229800,0.067300
690,0.229920,0.066180
691,0.230120,0.071580
692,0.230120,0.089680
693,0.228960,0.102240
694,0.229840,0.092660
695,0.230600,0.091500
696,0.231040,0.092560
697,0.229880,0.090620
698,0.229960,0.095640
699,0.228960,0.083440
700,0.230680,0.077720
701,0.229360,0.073240
702,0.231880,0.066820
703,0.230720,0.063880
704,0.230120,0.069680
705,0.229040,0.073960
706,0.230240,0.067260
707,0.229800,0.067300
708,0.230480,0.064420
709,0.230680,0.065720
710,0.229560,0.083740
711,0.230560,0.074140
712,0.230680,0.068520
713,0.229360,0.066140
714,0.229000,0.069700
715,0.228960,0.064240
716,0.231200,0.063800
717,0.227600,0.064400
718,0.229760,0.066140
719,0.230280,0.065620
720,0.230280,0.071320
721,0.229960,0.064140
722,0.234560,0.064440
723,0.230920,0.063180
724,0.230680,0.063420
725,0.231240,0.063660
726,0.230360,0.064340
727,0.229000,0.063300
728,0.231320,0.063280
729,0.230360,0.063340
730,0.230200,0.064100
731,0.229880,0.065720
732,0.229480,0.063820
733,0.231080,0.063920
734,0.229920,0.064080
735,0.229760,0.065840
736,0.230200,0.063400
737,0.229480,0.062820
738,0.229480,0.064020
739,0.230520,0.068380
740,0.229880,0.081120
741,0.229200,0.060800
742,0.230680,0.057220
743,0.231480,0.061120
744,0.231600,0.064500
745,0.230360,0.060240
746,0.230560,0.065240
747,0.229480,0.055820
748,0.229800,0.063500
749,0.230080,0.055120
750,0.230040,0.053960
751,0.231440,0.053960
752,0.232000,0.053900
753,0.232040,0.053760
754,0.230440,0.053560
755,0.230680,0.053620
756,0.230240,0.053760
757,0.230640,0.053760
758,0.230440,0.054760
759,0.230440,0.066160
760,0.264040,0.141260
761,0.290920,0.078180
762,0.236920,0.067680
763,0.236600,0.064400
764,0.232360,0.065640
765,0.235240,0.067460
766,0.231360,0.064840
767,0.231880,0.068420
768,0.232120,0.068280
769,0.232640,0.064660
770,0.230520,0.064680
771,0.232280,0.063720
772,0.229360,0.064340
773,0.231120,0.063980
774,0.228520,0.063880
775,0.231360,0.065340
776,0.231320,0.074380
777,0.231000,0.076900
778,0.230960,0.081740
779,0.231600,0.060900
780,0.235760,0.054640
781,0.232120,0.053680
782,0.231440,0.053260
783,0.232000,0.053600
784,0.231560,0.053440
785,0.231920,0.053380
786,0.230920,0.053380
787,0.231320,0.052980
788,0.231320,0.053480
789,0.230720,0.053280
790,0.229560,0.075640
791,0.230880,0.081520
792,0.231400,0.065000
793,0.232200,0.056100
794,0.230920,0.056080
795,0.231360,0.053940
796,0.230720,0.053780
797,0.231760,0.058540
798,0.230640,0.067060
799,0.230240,0.070260
800,0.234320,0.064280
801,0.228640,0.063760
802,0.228480,0.063720
803,0.230600,0.066300
804,0.229880,0.063820
805,0.231000,0.062700
806,0.230200,0.064700
807,0.230800,0.063100
808,0.230360,0.067140
809,0.230960,0.083640
810,0.229960,0.077640
811,0.229400,0.076700
812,0.230000,0.065200
813,0.230000,0.064000
814,0.230360,0.064840
815,0.231040,0.063560
816,0.229120,0.063780
817,0.231400,0.069900
818,0.230440,0.072860
819,0.230240,0.065260
820,0.233560,0.066940
821,0.230520,0.063880
822,0.229680,0.064420
823,0.229960,0.063340
824,0.229840,0.063560
825,0.231080,0.063520
826,0.228640,0.063860
827,0.229560,0.063640
828,0.230200,0.067300
829,0.229520,0.083680
830,0.230320,0.076480
831,0.229640,0.072560
832,0.229520,0.064180
833,0.230480,0.064020
834,0.230440,0.064060
835,0.231160,0.063740
836,0.230800,0.064000
837,0.230920,0.066080
838,0.230720,0.071780
839,0.236440,0.063660
840,0.230880,0.064020
841,0.229960,0.080240
842,0.229320,0.079180
843,0.230560,0.073340
844,0.230320,0.074480
845,0.229040,0.070060
846,0.230600,0.064900
847,0.230240,0.063360
848,0.231320,0.067580
849,0.229440,0.063960
850,0.230480,0.063820
851,0.229760,0.063640
852,0.231200,0.076400
853,0.230440,0.074560
854,0.229040,0.065860
855,0.229040,0.063860
856,0.231720,0.069480
857,0.230880,0.073020
858,0.268800,0.075500
859,0.242960,0.069840
860,0.233320,0.067880
861,0.233360,0.064240
862,0.231040,0.068560
863,0.231440,0.063760
864,0.231920,0.064280
865,0.230880,0.063920
866,0.230080,0.064320
867,0.231520,0.063680
868,0.230960,0.064040
869,0.230520,0.063880
870,0.231520,0.064580
871,0.231240,0.063660
872,0.230880,0.064520
873,0.231080,0.064320
874,0.229720,0.077080
875,0.230360,0.073840
876,0.230960,0.101540
877,0.229800,0.063700
878,0.233440,0.054460
879,0.232440,0.053660
880,0.231720,0.053380
881,0.230400,0.054500
882,0.229440,0.053460
883,0.230320,0.053680
884,0.230080,0.053720
885,0.231800,0.053200
886,0.230520,0.056680
887,0.230320,0.053480
888,0.230360,0.053140
889,0.229560,0.053240
890,0.229600,0.052900
891,0.230880,0.053720
892,0.230480,0.054120
893,0.231040,0.055960
894,0.228960,0.053140
895,0.229200,0.057200
896,0.229680,0.065820
897,0.229360,0.070540
898,0.228560,0.065340
899,0.229520,0.063880
900,0.230600,0.064100
901,0.231880,0.065620
902,0.229600,0.064300
903,0.230560,0.063640
904,0.230240,0.063060
905,0.229600,0.065600
906,0.230680,0.064620
907,0.230600,0.083100
908,0.231440,0.074860
909,0.231480,0.075520
910,0.229480,0.065820
911,0.229760,0.064740
912,0.230400,0.063900
913,0.229200,0.065300
914,0.229640,0.064560
915,0.235040,0.059060
916,0.231000,0.072400
917,0.229600,0.070800
918,0.233760,0.068040
919,0.229360,0.080240
920,0.230160,0.074440
921,0.229880,0.068020
922,0.229800,0.065100
923,0.230160,0.065640
924,0.231320,0.068480
925,0.229360,0.063640
926,0.228600,0.064300
927,0.230200,0.063300
928,0.230640,0.063160
929,0.230120,0.063680
930,0.229840,0.064060
931,0.230800,0.063200
932,0.231240,0.063760
933,0.231640,0.063060
934,0.230120,0.065980
935,0.230200,0.068100
936,0.231000,0.070200
937,0.230840,0.064260
938,0.230160,0.063740
939,0.231760,0.065640
940,0.229640,0.075860
941,0.231040,0.077160
942,0.229800,0.076100
943,0.232000,0.064400
944,0.230760,0.064240
945,0.230360,0.063740
946,0.229200,0.069900
947,0.229320,0.079180
948,0.229600,0.075500
949,0.231720,0.064580
950,0.229320,0.064080
951,0.229480,0.063420
952,0.230760,0.063440
953,0.230560,0.063540
954,0.228320,0.068180
955,0.229920,0.074480
956,0.230240,0.074260
957,0.234640,0.064960
958,0.230280,0.067720
959,0.230680,0.066520
960,0.230920,0.070680
961,0.230280,0.071020
962,0.228960,0.069240
963,0.229800,0.064600
964,0.229840,0.063260
965,0.230240,0.063060
966,0.229480,0.063420
967,0.229000,0.065200
968,0.231280,0.062920
969,0.230160,0.063640
970,0.229080,0.063520
971,0.231800,0.063500
972,0.230000,0.066300
973,0.230800,0.072800
974,0.229800,0.081400
975,0.270200,0.118100
976,0.267360,0.077440
977,0.233160,0.065840
978,0.231880,0.064920
979,0.231960,0.063640
980,0.232800,0.064200
981,0.232160,0.063640
982,0.231360,0.064940
983,0.230840,0.063760
984,0.231960,0.063540
985,0.231760,0.063540
986,0.230280,0.067320
987,0.230200,0.063700
988,0.231080,0.063520
989,0.230120,0.063380
990,0.230000,0.068500
991,0.231480,0.071920
992,0.230160,0.068040
993,0.229000,0.068200
994,0.230080,0.076120
995,0.229840,0.064660
996,0.232400,0.063600
997,0.230720,0.063080
998,0.228640,0.067160
999,0.230400,0.063800
