iteration,kernel_time_ms
554,0.330144
555,0.329472
556,0.329568
557,0.329568
558,0.331168
559,0.328736
560,0.330304
561,0.329664
562,0.329856
563,0.328704
564,0.331776
565,0.331552
566,0.331680
567,0.329984
568,0.332544
569,0.331648
570,0.331904
571,0.331744
572,0.331776
573,0.330816
574,0.335136
575,0.330560
576,0.334752
577,0.335072
578,0.337920
579,0.336000
580,0.334304
581,0.334720
582,0.328544
583,0.327520
584,0.329056
585,0.327680
586,0.329600
587,0.327776
588,0.329696
589,0.328928
590,0.330944
591,0.327520
592,0.328928
593,0.327872
594,0.331040
595,0.328544
596,0.329984
597,0.328064
598,0.328448
599,0.332736
600,0.369152
601,0.328000
602,0.332800
603,0.329728
604,0.330208
605,0.328576
606,0.331200
607,0.327648
608,0.330784
609,0.328064
610,0.330464
611,0.327680
612,0.330336
613,0.330912
614,0.333056
615,0.333152
616,0.332448
617,0.332960
618,0.332928
619,0.330432
620,0.333824
621,0.328736
622,0.333824
623,0.333408
624,0.333792
625,0.330976
626,0.337920
627,0.336480
628,0.338336
629,0.330976
630,0.333824
631,0.327680
632,0.328192
633,0.327456
634,0.328320
635,0.327680
636,0.328832
637,0.328320
638,0.328768
639,0.363072
640,0.347424
641,0.330496
642,0.330592
643,0.329728
644,0.331136
645,0.329024
646,0.329888
647,0.328736
648,0.329792
649,0.328096
650,0.332864
651,0.329888
652,0.330592
653,0.329824
654,0.331808
655,0.330464
656,0.331776
657,0.335392
658,0.332160
659,0.329728
660,0.334912
661,0.330592
662,0.334080
663,0.333824
664,0.336480
665,0.336896
666,0.334688
667,0.329728
668,0.329504
669,0.329984
670,0.329728
671,0.327936
672,0.329728
673,0.329184
674,0.329920
675,0.380992
676,0.331072
677,0.329344
678,0.330176
679,0.328384
680,0.339968
681,0.329728
682,0.329728
683,0.329824
684,0.331424
685,0.328992
686,0.329824
687,0.329344
688,0.333376
689,0.329984
690,0.333856
691,0.329632
692,0.333824
693,0.330368
694,0.331840
695,0.331520
696,0.331392
697,0.333376
698,0.334336
699,0.331040
700,0.333408
701,0.337376
702,0.336800
703,0.333824
704,0.333312
705,0.335552
706,0.329408
707,0.326944
708,0.329152
709,0.328352
710,0.329472
711,0.327328
712,0.330464
713,0.366720
714,0.330016
715,0.328832
716,0.331808
717,0.328288
718,0.332032
719,0.329728
720,0.329760
721,0.329728
722,0.339968
723,0.329472
724,0.329728
725,0.329312
726,0.331904
727,0.330464
728,0.333504
729,0.331552
730,0.334144
731,0.331584
732,0.332704
733,0.331552
734,0.329888
735,0.332640
736,0.334656
737,0.331968
738,0.332992
739,0.337152
740,0.338080
741,0.335872
742,0.333440
743,0.332096
744,0.329600
745,0.327680
746,0.330080
747,0.327744
748,0.329728
749,0.327936
750,0.330368
751,0.329024
752,0.329920
753,0.328800
754,0.329728
755,0.328608
756,0.329760
757,0.328096
758,0.329216
759,0.328064
760,0.329152
761,0.342016
762,0.357664
763,0.335488
764,0.329888
765,0.331008
766,0.332608
767,0.331392
768,0.332256
769,0.331264
770,0.331488
771,0.328160
772,0.330240
773,0.328256
774,0.331456
775,0.332288
776,0.332896
777,0.331520
778,0.333216
779,0.331808
780,0.331936
781,0.331584
782,0.332160
783,0.330720
784,0.334144
785,0.331776
786,0.336064
787,0.333824
788,0.337664
789,0.337920
790,0.335808
791,0.341760
792,0.329728
793,0.328416
794,0.330816
795,0.328256
796,0.330080
797,0.328992
798,0.329888
799,0.354464
800,0.345952
801,0.329312
802,0.331616
803,0.329760
804,0.330528
805,0.329248
806,0.332096
807,0.329216
808,0.330784
809,0.329120
810,0.330304
811,0.336160
812,0.332736
813,0.331360
814,0.331776
815,0.330176
816,0.332160
817,0.330976
818,0.333696
819,0.331680
820,0.331744
821,0.331040
822,0.334752
823,0.331584
824,0.335936
825,0.335232
826,0.338944
827,0.336896
828,0.334560
829,0.334592
830,0.329568
831,0.327680
832,0.330368
833,0.328480
834,0.328512
835,0.328160
836,0.329728
837,0.328128
838,0.329728
839,0.328128
840,0.329664
841,0.328032
842,0.329728
843,0.327680
844,0.330144
845,0.328992
846,0.330080
847,0.329312
848,0.370752
849,0.329856
850,0.331808
851,0.330784
852,0.330624
853,0.329888
854,0.331776
855,0.327680
856,0.331712
857,0.329216
858,0.330336
859,0.328768
860,0.330560
861,0.330592
862,0.333216
863,0.330624
864,0.331776
865,0.331872
866,0.332416
867,0.331104
868,0.331808
869,0.329728
870,0.335744
871,0.333120
872,0.335776
873,0.333824
874,0.339552
875,0.335872
876,0.335584
877,0.331584
878,0.334976
879,0.327136
880,0.327680
881,0.327392
882,0.329856
883,0.327616
884,0.328736
885,0.327392
886,0.329120
887,0.327168
888,0.327744
889,0.327488
890,0.328928
891,0.326592
892,0.327808
893,0.327232
894,0.328320
895,0.327392
896,0.337536
897,0.360384
898,0.330464
899,0.327680
900,0.331264
901,0.327424
902,0.330304
903,0.329760
904,0.329440
905,0.327872
906,0.329728
907,0.329312
908,0.329216
909,0.329728
910,0.331488
911,0.346112
912,0.338464
913,0.336992
914,0.337600
915,0.331712
916,0.333728
917,0.327488
918,0.328576
919,0.327488
920,0.329728
921,0.330208
922,0.328672
923,0.327296
924,0.329408
925,0.327488
926,0.328960
927,0.328256
928,0.329536
929,0.327616
930,0.329728
931,0.327680
932,0.329120
933,0.327680
934,0.344608
935,0.352736
936,0.329760
937,0.327968
938,0.332160
939,0.327680
940,0.329920
941,0.329920
942,0.328480
943,0.328224
944,0.329504
945,0.329280
946,0.329440
947,0.350272
948,0.333824
949,0.331616
950,0.337920
951,0.335936
952,0.337472
953,0.330400
954,0.332864
955,0.326496
956,0.329280
957,0.327360
958,0.328096
959,0.327264
960,0.328448
961,0.327680
962,0.327680
963,0.327712
964,0.329088
965,0.327744
966,0.329440
967,0.327680
968,0.329568
969,0.327680
970,0.329056
971,0.327680
972,0.345856
973,0.353888
974,0.331520
975,0.329536
976,0.333216
977,0.327680
978,0.331616
979,0.329632
980,0.330368
981,0.328224
982,0.329728
983,0.329600
984,0.329408
985,0.329728
986,0.333216
987,0.329728
988,0.332640
989,0.331296
990,0.333792
991,0.329888
992,0.331776
993,0.331104
994,0.331936
995,0.331712
996,0.334272
997,0.332960
998,0.332512
999,0.335872
