iteration,kernel_time_ms,queue_time_ms
110,0.134656,0.153280
111,0.133536,0.153344
112,0.133952,0.153376
113,0.134752,0.152704
114,0.133120,0.153152
115,0.133504,0.153344
116,0.133728,0.153376
117,0.134560,0.167360
118,0.133184,0.153280
119,0.134016,0.153312
120,0.133792,0.153312
121,0.134624,0.152512
122,0.134656,0.152864
123,0.133280,0.153280
124,0.133696,0.153312
125,0.134848,0.167072
126,0.134240,0.153056
127,0.133280,0.153408
128,0.133408,0.153408
129,0.133632,0.153312
130,0.134368,0.152992
131,0.133376,0.153248
132,0.133824,0.153312
133,0.133888,0.167808
134,0.133120,0.152736
135,0.133440,0.153312
136,0.133600,0.158080
137,0.133920,0.153408
138,0.134496,0.152704
139,0.133312,0.153184
140,0.133472,0.153376
141,0.133440,0.166688
142,0.134752,0.152864
143,0.133120,0.153312
144,0.133120,0.158272
145,0.133696,0.153344
146,0.134560,0.152768
147,0.134304,0.153312
148,0.133408,0.153504
149,0.134432,0.166528
150,0.134720,0.152704
151,0.133120,0.153024
152,0.133120,0.157984
153,0.133376,0.153344
154,0.134560,0.152704
155,0.134464,0.153024
156,0.133216,0.153376
157,0.133504,0.153312
158,0.134816,0.152800
159,0.133120,0.153280
160,0.134144,0.160288
161,0.133376,0.153312
162,0.134912,0.152480
163,0.133280,0.150784
164,0.133760,0.153280
165,0.134272,0.152736
166,0.133120,0.153216
167,0.133824,0.153408
168,0.134560,0.167072
169,0.134336,0.152832
170,0.133536,0.153312
171,0.133184,0.158240
172,0.133536,0.153376
173,0.133344,0.152800
174,0.133152,0.153248
175,0.133600,0.153344
176,0.134592,0.156704
177,0.134464,0.152704
178,0.133120,0.153216
179,0.134848,0.164608
180,0.134880,0.152768
181,0.133120,0.153280
182,0.133472,0.153408
183,0.133920,0.153280
184,0.134176,0.158880
185,0.134400,0.152544
186,0.134304,0.152928
187,0.133248,0.167744
188,0.133600,0.153248
189,0.134592,0.152640
190,0.133120,0.153120
191,0.133760,0.153216
192,0.133120,0.153152
193,0.133120,0.148256
194,0.133152,0.148480
195,0.133280,0.163072
196,0.133280,0.148480
197,0.133504,0.148512
198,0.134240,0.155328
199,0.133248,0.153408
200,0.133664,0.153408
201,0.134720,0.152640
202,0.134496,0.152896
203,0.149472,0.153376
204,0.133536,0.153344
205,0.134240,0.152896
206,0.134560,0.157856
207,0.133344,0.153312
208,0.134624,0.152480
209,0.133856,0.153376
210,0.134720,0.152608
211,0.133120,0.153088
212,0.133312,0.153536
213,0.133728,0.153408
214,0.133888,0.158144
215,0.134368,0.152704
216,0.133376,0.153248
217,0.134688,0.150080
218,0.133280,0.153024
219,0.133696,0.153312
220,0.134688,0.152480
221,0.134240,0.152864
222,0.133376,0.167808
223,0.133664,0.153472
224,0.134496,0.152608
225,0.134848,0.157440
226,0.133120,0.153152
227,0.133792,0.153312
228,0.134688,0.152544
229,0.133312,0.152928
230,0.134592,0.166048
231,0.133824,0.153472
232,0.134464,0.154976
233,0.134272,0.157568
234,0.133120,0.153152
235,0.133312,0.153472
236,0.133984,0.153248
237,0.133664,0.153760
238,0.133824,0.166752
239,0.133696,0.153408
240,0.134368,0.155008
241,0.134336,0.157632
242,0.133120,0.153280
243,0.133760,0.153472
244,0.133888,0.153504
245,0.134496,0.152672
246,0.133408,0.153312
247,0.133856,0.153312
248,0.134048,0.155712
249,0.133440,0.160544
250,0.133920,0.153248
251,0.134528,0.152544
252,0.133344,0.153344
253,0.133824,0.153376
254,0.134592,0.152544
255,0.134176,0.152992
256,0.133120,0.153504
257,0.133472,0.168000
258,0.133984,0.153344
259,0.134240,0.152800
260,0.134592,0.152544
261,0.133120,0.152992
262,0.133408,0.153248
263,0.133856,0.153280
264,0.134656,0.152544
265,0.134432,0.167328
266,0.133120,0.153280
267,0.133536,0.153408
268,0.133312,0.158176
269,0.133408,0.155808
270,0.134720,0.152608
271,0.134208,0.153024
272,0.133632,0.153312
273,0.134528,0.167008
274,0.134624,0.152992
275,0.133312,0.153312
276,0.133120,0.160512
277,0.133504,0.153376
278,0.134400,0.152512
279,0.134016,0.153248
280,0.134432,0.152672
281,0.133248,0.169792
282,0.133216,0.153312
283,0.134656,0.152640
284,0.134688,0.157344
285,0.133120,0.152928
286,0.133472,0.153408
287,0.133952,0.153312
288,0.134688,0.152704
289,0.133120,0.153248
290,0.133504,0.153344
291,0.134528,0.152480
292,0.134624,0.159776
293,0.134208,0.152800
294,0.133376,0.153440
295,0.133696,0.153408
296,0.134720,0.152608
297,0.134336,0.152960
298,0.134208,0.153440
299,0.133696,0.153312
300,0.133184,0.160544
301,0.133568,0.153408
302,0.133760,0.153344
303,0.134656,0.152544
304,0.134464,0.152864
305,0.133184,0.153344
306,0.133632,0.153376
307,0.134688,0.152544
308,0.133856,0.160576
309,0.134624,0.152736
310,0.133120,0.153056
311,0.133888,0.153376
312,0.134688,0.152544
313,0.134304,0.153088
314,0.133280,0.153408
315,0.133792,0.153408
316,0.134624,0.169504
317,0.133152,0.153216
318,0.133536,0.153248
319,0.133792,0.158176
320,0.133120,0.153056
321,0.133280,0.153344
322,0.133856,0.153248
323,0.134688,0.152544
324,0.133120,0.167712
325,0.133376,0.153440
326,0.133856,0.153408
327,0.133632,0.158240
328,0.133760,0.153664
329,0.134208,0.152864
330,0.134240,0.153312
331,0.133664,0.153248
332,0.133312,0.166816
333,0.133504,0.153344
334,0.134976,0.152512
335,0.134784,0.157376
336,0.134240,0.152800
337,0.133792,0.153408
338,0.133376,0.153568
339,0.133856,0.153472
340,0.133728,0.158240
341,0.134880,0.152544
342,0.133888,0.156064
343,0.133760,0.160672
344,0.134624,0.152512
345,0.133120,0.152992
346,0.133792,0.153408
347,0.134496,0.152480
348,0.133216,0.153344
349,0.133728,0.153248
350,0.134816,0.152544
351,0.133504,0.160640
352,0.133728,0.153376
353,0.133120,0.153056
354,0.133856,0.165504
355,0.134720,0.152608
356,0.134176,0.153088
357,0.133312,0.153376
358,0.134720,0.152512
359,0.133632,0.160544
360,0.133888,0.153312
361,0.134144,0.155232
362,0.133600,0.165440
363,0.133728,0.153504
364,0.134240,0.153184
365,0.133408,0.153312
366,0.134368,0.152544
367,0.134112,0.168736
368,0.134336,0.150112
369,0.133120,0.153248
370,0.134336,0.157792
371,0.133280,0.153312
372,0.133952,0.153344
373,0.134240,0.152768
374,0.133344,0.153312
375,0.133696,0.153248
376,0.133344,0.153184
377,0.133504,0.153248
378,0.133120,0.160320
379,0.133408,0.153248
380,0.133536,0.153440
381,0.133184,0.153376
382,0.133696,0.153344
383,0.134400,0.152768
384,0.133120,0.153248
385,0.133504,0.153376
386,0.133536,0.160704
387,0.134528,0.152480
388,0.133120,0.153216
389,0.133728,0.165344
390,0.134624,0.152480
391,0.134368,0.152832
392,0.133248,0.153280
393,0.133472,0.153248
394,0.133312,0.160608
395,0.133824,0.153344
396,0.134304,0.152544
397,0.133344,0.165440
398,0.133824,0.153344
399,0.134400,0.152640
400,0.133120,0.153024
401,0.133696,0.153312
402,0.133568,0.166624
403,0.133632,0.153248
404,0.134496,0.152608
405,0.134272,0.157536
406,0.133120,0.155648
407,0.133504,0.153344
408,0.133632,0.153312
409,0.134176,0.153056
410,0.133664,0.153312
411,0.133952,0.153312
412,0.134304,0.152832
413,0.133984,0.160640
414,0.134304,0.152704
415,0.133440,0.153280
416,0.134560,0.152544
417,0.133344,0.153120
418,0.133440,0.153248
419,0.133824,0.153280
420,0.134560,0.152544
421,0.133728,0.160608
422,0.134432,0.152608
423,0.133120,0.153312
424,0.133760,0.167904
425,0.134464,0.152640
426,0.133120,0.153280
427,0.133568,0.153312
428,0.133664,0.153312
429,0.133376,0.163136
430,0.133856,0.153408
431,0.134400,0.152576
432,0.133536,0.165344
433,0.133632,0.153312
434,0.133120,0.152992
435,0.133312,0.153248
436,0.134752,0.152448
437,0.133568,0.166720
438,0.133664,0.153312
439,0.134336,0.152704
440,0.134272,0.157696
441,0.133120,0.153312
442,0.133696,0.153312
443,0.134528,0.152608
444,0.133120,0.153152
445,0.133600,0.153344
446,0.134496,0.152544
447,0.134208,0.152928
448,0.134784,0.159840
449,0.134336,0.152864
450,0.133568,0.153280
451,0.133504,0.153632
452,0.134624,0.152544
453,0.133120,0.152960
454,0.133184,0.153376
455,0.134240,0.152640
456,0.134304,0.159872
457,0.133120,0.152864
458,0.133600,0.153280
459,0.134816,0.164896
460,0.133120,0.153248
461,0.134304,0.152544
462,0.133120,0.152992
463,0.133408,0.153568
464,0.133472,0.160512
465,0.133792,0.153312
466,0.134496,0.152928
467,0.134752,0.157536
468,0.133280,0.153408
469,0.133120,0.152704
470,0.133120,0.153248
471,0.133728,0.153280
472,0.133408,0.158784
473,0.134208,0.152672
474,0.133376,0.153344
475,0.134496,0.164608
476,0.134240,0.152992
477,0.133376,0.153312
478,0.133504,0.153280
479,0.134496,0.152608
480,0.133120,0.153344
481,0.133696,0.153312
482,0.133664,0.153408
483,0.133120,0.167520
484,0.133216,0.153376
485,0.133824,0.153376
486,0.134400,0.152512
487,0.134176,0.152928
488,0.133568,0.153312
489,0.134528,0.152608
490,0.134240,0.153120
491,0.133280,0.167776
492,0.133408,0.153248
493,0.133120,0.152768
494,0.133120,0.157696
495,0.133120,0.153408
496,0.133696,0.153344
497,0.134496,0.152736
498,0.133376,0.153312
499,0.134272,0.166752
500,0.133216,0.153344
501,0.134432,0.152512
502,0.134400,0.157344
503,0.133440,0.153312
504,0.134688,0.152480
505,0.133120,0.152960
506,0.133600,0.153376
507,0.133120,0.152992
508,0.133248,0.153408
509,0.134368,0.152736
510,0.134720,0.159872
511,0.134336,0.152960
512,0.133248,0.153312
513,0.133920,0.153312
514,0.133600,0.153664
515,0.133120,0.153120
516,0.133472,0.153248
517,0.133696,0.153216
518,0.134432,0.167264
519,0.133120,0.153216
520,0.133536,0.153344
521,0.133280,0.158176
522,0.133632,0.153344
523,0.134528,0.152480
524,0.134336,0.152928
525,0.133216,0.153312
526,0.133632,0.167904
527,0.134656,0.152544
528,0.133120,0.152992
529,0.133120,0.158048
530,0.133504,0.153280
531,0.134240,0.152576
532,0.133248,0.153216
533,0.133632,0.153376
534,0.133696,0.166432
535,0.133568,0.153312
536,0.133888,0.153312
537,0.133760,0.158208
538,0.134592,0.152480
539,0.133120,0.153312
540,0.134272,0.150240
541,0.133216,0.153376
542,0.133632,0.153312
543,0.134720,0.152480
544,0.133120,0.152832
545,0.134560,0.159872
546,0.133120,0.153056
547,0.133760,0.153312
548,0.133120,0.152992
549,0.133248,0.153344
550,0.133728,0.153312
551,0.133632,0.153472
552,0.133120,0.152864
553,0.133312,0.167872
554,0.133600,0.153408
555,0.134656,0.152864
556,0.134400,0.157504
557,0.133280,0.153184
558,0.133760,0.153248
559,0.133728,0.148416
560,0.134304,0.147776
561,0.133120,0.148032
562,0.134336,0.148032
563,0.133120,0.148320
564,0.133600,0.155776
565,0.134528,0.152864
566,0.133120,0.153344
567,0.133728,0.153408
568,0.133632,0.153632
569,0.133120,0.152960
570,0.133248,0.153280
571,0.133600,0.153472
572,0.133504,0.184768
573,0.133728,0.153344
574,0.133120,0.152992
575,0.133120,0.153184
576,0.133504,0.153280
577,0.133824,0.153568
578,0.133120,0.152960
579,0.133408,0.153312
580,0.134752,0.167104
581,0.134240,0.153024
582,0.133184,0.153408
583,0.133376,0.158176
584,0.133632,0.153408
585,0.134240,0.152896
586,0.133216,0.153344
587,0.133248,0.153248
588,0.133632,0.168992
589,0.133280,0.153280
590,0.133408,0.153376
591,0.133888,0.160544
592,0.134368,0.152480
593,0.133120,0.153408
594,0.133600,0.153312
595,0.133120,0.153088
596,0.133696,0.153312
597,0.134592,0.152544
598,0.133120,0.153312
599,0.134432,0.162304
600,0.133248,0.153152
601,0.133408,0.153312
602,0.134496,0.152672
603,0.133152,0.153120
604,0.133728,0.153344
605,0.134624,0.152576
606,0.133152,0.153248
607,0.133440,0.168192
608,0.134528,0.152576
609,0.133120,0.153312
610,0.133152,0.158240
611,0.133728,0.153376
612,0.134464,0.152512
613,0.134144,0.152864
614,0.133280,0.153248
615,0.134432,0.166176
616,0.134208,0.152928
617,0.133632,0.153248
618,0.133664,0.158208
619,0.134496,0.152448
620,0.133248,0.153248
621,0.133504,0.153344
622,0.133536,0.153376
623,0.133312,0.167168
624,0.133472,0.153344
625,0.134496,0.152544
626,0.133568,0.160512
627,0.134496,0.152832
628,0.133120,0.153312
629,0.134464,0.150080
630,0.133184,0.153280
631,0.133664,0.153344
632,0.134560,0.137920
633,0.134432,0.138208
634,0.133632,0.136256
635,0.134528,0.137920
636,0.133120,0.138432
637,0.134400,0.153216
638,0.133536,0.138816
639,0.133568,0.138880
640,0.133696,0.143712
641,0.134624,0.138016
642,0.133120,0.138400
643,0.134368,0.143008
644,0.133120,0.138656
645,0.133440,0.138784
646,0.133600,0.153472
647,0.134304,0.138016
648,0.134432,0.138368
649,0.134464,0.138080
650,0.134144,0.138528
651,0.133312,0.138880
652,0.133568,0.148480
653,0.133792,0.148512
654,0.134400,0.147712
655,0.134432,0.152960
656,0.133216,0.153408
657,0.133120,0.160448
658,0.133536,0.153280
659,0.134560,0.152512
660,0.133408,0.162976
661,0.133728,0.153280
662,0.133312,0.152896
663,0.133248,0.153216
664,0.133888,0.153408
665,0.133600,0.166592
666,0.133568,0.153312
667,0.134272,0.152672
668,0.134432,0.157536
669,0.133120,0.153184
670,0.133664,0.153440
671,0.134624,0.152544
672,0.133216,0.153312
673,0.133312,0.166176
674,0.134624,0.152928
675,0.133280,0.153248
676,0.133376,0.158144
677,0.133568,0.153248
678,0.134272,0.152896
679,0.134528,0.152576
680,0.134848,0.153120
681,0.133376,0.153344
682,0.133824,0.153344
683,0.134496,0.152544
684,0.133632,0.160672
685,0.134464,0.152768
686,0.133504,0.153312
687,0.134688,0.152736
688,0.133120,0.153184
689,0.133792,0.153312
690,0.135136,0.152512
691,0.134144,0.153024
692,0.133472,0.167840
693,0.133536,0.153344
694,0.133120,0.153024
695,0.133120,0.158016
696,0.133408,0.153312
697,0.133696,0.153472
698,0.134272,0.152576
699,0.133280,0.155520
700,0.133120,0.166208
701,0.133120,0.152960
702,0.133664,0.153248
703,0.133792,0.158112
704,0.133504,0.153472
705,0.133216,0.153280
706,0.133632,0.153248
707,0.134720,0.152608
708,0.133120,0.153088
709,0.133376,0.153536
710,0.133568,0.153408
711,0.133536,0.160672
712,0.133792,0.153344
713,0.133120,0.153152
714,0.133760,0.153216
715,0.134720,0.152672
716,0.133120,0.153120
717,0.133440,0.153280
718,0.134656,0.152448
719,0.133792,0.160576
720,0.134592,0.152768
721,0.133120,0.153216
722,0.134048,0.153376
723,0.134432,0.152736
724,0.133664,0.153408
725,0.135008,0.152576
726,0.134272,0.152864
727,0.133632,0.168032
728,0.134560,0.152576
729,0.133152,0.153248
730,0.133216,0.158176
731,0.133536,0.153312
732,0.133120,0.152736
733,0.133120,0.153248
734,0.133600,0.153248
735,0.133536,0.166496
736,0.133376,0.153312
737,0.134400,0.152544
738,0.134528,0.157440
739,0.133312,0.153024
740,0.133376,0.153312
741,0.133344,0.153312
742,0.134144,0.152864
743,0.133536,0.153376
744,0.133856,0.153376
745,0.134368,0.152704
746,0.134592,0.159808
747,0.134560,0.152960
748,0.133312,0.153056
749,0.133888,0.150912
750,0.134528,0.152576
751,0.133216,0.153376
752,0.133632,0.153440
753,0.134336,0.152736
754,0.133248,0.167808
755,0.133568,0.153312
756,0.134400,0.152768
757,0.134688,0.159744
758,0.133120,0.152992
759,0.133440,0.153280
760,0.134400,0.152736
761,0.133408,0.153280
762,0.133120,0.166752
763,0.133280,0.153280
764,0.133408,0.153344
765,0.134496,0.157504
766,0.134144,0.152864
767,0.133568,0.153312
768,0.133632,0.153408
769,0.134144,0.153088
770,0.133696,0.153376
771,0.134848,0.152448
772,0.133120,0.152864
773,0.134336,0.159904
774,0.133152,0.153152
775,0.133664,0.153344
776,0.133120,0.153024
777,0.133344,0.153344
778,0.134656,0.152544
779,0.134624,0.152864
780,0.133120,0.153344
781,0.134176,0.160032
782,0.134304,0.153216
783,0.133440,0.153440
784,0.134432,0.152736
785,0.133120,0.153248
786,0.133504,0.153248
787,0.133120,0.152960
788,0.133600,0.153280
789,0.133600,0.168032
790,0.134272,0.152928
791,0.133248,0.153344
792,0.133344,0.158144
793,0.133536,0.153312
794,0.134624,0.152896
795,0.133184,0.153280
796,0.133408,0.153376
797,0.134880,0.263264
798,0.133504,0.148608
799,0.133792,0.148480
800,0.133312,0.148448
801,0.133280,0.148384
802,0.133472,0.148416
803,0.133696,0.148512
804,0.134688,0.147648
805,0.133152,0.155936
806,0.133216,0.148512
807,0.133536,0.148544
808,0.133856,0.160608
809,0.133632,0.148448
810,0.133120,0.148000
811,0.134272,0.162688
812,0.133120,0.148000
813,0.133376,0.148448
814,0.133440,0.148448
815,0.133600,0.148480
816,0.134624,0.147680
817,0.134656,0.147936
818,0.133184,0.148224
819,0.134752,0.164896
820,0.133152,0.153280
821,0.133888,0.153472
822,0.133664,0.158240
823,0.134496,0.152608
824,0.133120,0.152864
825,0.133120,0.153312
826,0.133568,0.153632
827,0.134560,0.165376
828,0.133632,0.153248
829,0.134176,0.152960
830,0.133120,0.157856
831,0.133376,0.153344
832,0.133664,0.153248
833,0.134272,0.152928
834,0.133184,0.153312
835,0.134240,0.166496
836,0.133120,0.153248
837,0.133792,0.153408
838,0.133408,0.158432
839,0.133664,0.153408
840,0.133120,0.153216
841,0.133120,0.153344
842,0.133728,0.153344
843,0.133248,0.153248
844,0.133760,0.153248
845,0.134272,0.152768
846,0.133696,0.177568
847,0.134592,0.152544
848,0.133120,0.153280
849,0.133792,0.150912
850,0.134464,0.152800
851,0.134560,0.155392
852,0.133152,0.153408
853,0.133984,0.153408
854,0.134400,0.167136
855,0.134176,0.153056
856,0.133120,0.155584
857,0.133120,0.153280
858,0.133632,0.153248
859,0.134496,0.152608
860,0.133120,0.153152
861,0.133792,0.153248
862,0.134464,0.167168
863,0.134144,0.153120
864,0.133376,0.153344
865,0.133216,0.158496
866,0.133664,0.153376
867,0.134176,0.153024
868,0.133408,0.153280
869,0.134528,0.152608
870,0.133952,0.166720
871,0.134656,0.152480
872,0.133120,0.152736
873,0.134464,0.159808
874,0.134240,0.153056
875,0.133312,0.153312
876,0.133856,0.153312
877,0.134528,0.152576
878,0.133344,0.152928
879,0.133184,0.153408
880,0.133568,0.153408
881,0.133280,0.162944
882,0.133632,0.153312
883,0.134336,0.152672
884,0.133472,0.153376
885,0.133824,0.153280
886,0.133120,0.153024
887,0.133760,0.153216
888,0.134336,0.152768
889,0.133280,0.167744
890,0.133792,0.153184
891,0.134688,0.152544
892,0.133568,0.158112
893,0.134176,0.153024
894,0.133184,0.153408
895,0.133600,0.153312
896,0.133824,0.155840
897,0.134528,0.167264
898,0.133120,0.153216
899,0.133792,0.153408
900,0.133472,0.158048
901,0.134176,0.152736
902,0.133408,0.153248
903,0.134848,0.152576
904,0.134176,0.152864
905,0.133120,0.166048
906,0.134560,0.152544
907,0.133120,0.153248
908,0.134208,0.157824
909,0.133216,0.153408
910,0.133536,0.155744
911,0.134368,0.152800
912,0.133120,0.153280
913,0.133920,0.153280
914,0.134848,0.152576
915,0.134208,0.153152
916,0.134400,0.159808
917,0.133120,0.152992
918,0.133472,0.153344
919,0.134176,0.152896
920,0.133120,0.155456
921,0.133248,0.153408
922,0.133792,0.153312
923,0.134528,0.152512
924,0.133216,0.167968
925,0.133696,0.153408
926,0.133120,0.153184
927,0.133120,0.158144
928,0.133728,0.153216
929,0.134528,0.152480
930,0.134464,0.152768
931,0.133120,0.153248
932,0.133728,0.167872
933,0.134656,0.152480
934,0.133184,0.153312
935,0.134208,0.157856
936,0.133344,0.153312
937,0.133760,0.153408
938,0.134496,0.152832
939,0.133120,0.153312
940,0.133120,0.166496
941,0.134240,0.152832
942,0.133536,0.153248
943,0.133696,0.158144
944,0.134368,0.152512
945,0.134528,0.152800
946,0.133152,0.153216
947,0.133856,0.153280
948,0.133120,0.153024
949,0.133184,0.153408
950,0.133536,0.153376
951,0.133504,0.160608
952,0.133632,0.153376
953,0.133120,0.153024
954,0.133632,0.153600
955,0.134784,0.152512
956,0.133184,0.153088
957,0.133408,0.153248
958,0.133664,0.153248
959,0.134432,0.167200
960,0.133120,0.153152
961,0.133856,0.153344
962,0.133664,0.158144
963,0.133792,0.153312
964,0.133120,0.153120
965,0.133376,0.153344
966,0.133696,0.153344
967,0.133920,0.166528
968,0.133696,0.153376
969,0.134336,0.152864
970,0.134144,0.157760
971,0.133344,0.153216
972,0.133472,0.153344
973,0.134336,0.152736
974,0.133472,0.153312
975,0.146304,0.153600
976,0.134208,0.153152
977,0.133440,0.153312
978,0.133184,0.158208
979,0.133664,0.153312
980,0.134400,0.152704
981,0.133472,0.153440
982,0.133536,0.153312
983,0.133248,0.153120
984,0.133440,0.153280
985,0.133792,0.153344
986,0.134784,0.167008
987,0.133120,0.152832
988,0.133472,0.153408
989,0.133280,0.153312
990,0.133504,0.153568
991,0.134496,0.152576
992,0.134240,0.152928
993,0.133184,0.153344
994,0.133920,0.167840
995,0.134400,0.152544
996,0.133152,0.153408
997,0.133344,0.153312
998,0.133664,0.153312
999,0.134336,0.152864
