iteration,kernel_time_ms,queue_time_ms
264,1.054062,0.097200
265,1.060156,0.060542
266,1.041197,0.101796
267,1.044114,0.093640
268,1.061979,0.089600
269,1.086145,0.183927
270,1.059895,0.168715
271,1.042916,0.171405
272,1.065156,0.115875
273,1.052656,0.069029
274,1.049010,0.123621
275,1.048489,0.115352
276,1.051927,0.101903
277,1.068385,0.223106
278,1.052760,0.093435
279,1.060416,0.074027
280,1.056718,0.088005
281,1.059895,0.067000
282,1.050468,0.071394
283,1.056458,0.059758
284,1.059947,0.090714
285,1.083177,0.085033
286,1.080260,0.219300
287,1.054843,0.118008
288,1.061354,0.096771
289,1.074531,0.093393
290,1.053229,0.086973
291,1.051250,0.138960
292,1.057552,0.099806
293,1.075468,0.087104
294,1.062395,0.268738
295,1.051510,0.122904
296,1.065781,0.084386
297,1.074427,0.093193
298,1.056302,0.147597
299,1.046458,0.109559
300,1.059531,0.104040
301,1.074895,0.087573
302,1.075260,0.058503
303,1.058854,0.079458
304,1.060781,0.091041
305,1.078906,0.052573
306,1.053489,0.086314
307,1.055729,0.092994
308,1.050104,0.345431
309,1.050052,0.169238
310,1.099947,0.076618
311,1.051718,0.306777
312,1.055468,0.111091
313,1.063802,0.137573
314,1.046927,0.111214
315,1.059635,0.095983
316,1.054583,0.051680
317,1.127812,0.101679
318,1.023750,0.371741
319,1.047239,0.217892
320,1.051250,0.179510
321,1.060052,0.094085
322,1.045312,0.101215
323,1.058177,0.085941
324,1.043020,0.059354
325,1.063072,0.100567
326,1.067395,0.165246
327,1.047968,0.083971
328,1.054322,0.055615
329,1.065937,0.062790
330,1.047968,0.077265
331,1.045989,0.098058
332,1.044635,0.096427
333,1.068281,0.095375
334,1.092916,0.130100
335,1.044739,0.143867
336,1.042708,0.120386
337,1.072760,0.145229
338,1.054791,0.076519
339,1.049166,0.087408
340,1.048437,0.092471
341,1.062343,0.097964
342,1.084062,0.060346
343,1.057604,0.119925
344,1.051406,0.145741
345,1.061197,0.146115
346,1.055208,0.075811
347,1.050677,0.213566
348,1.039270,0.079048
349,1.049270,0.133419
350,1.060833,0.333679
351,1.061197,0.079517
352,1.056562,0.103831
353,1.059218,0.077685
354,1.051875,0.105823
355,1.046510,0.281223
356,1.060937,0.063198
357,1.052864,0.140973
358,1.071718,0.086825
359,1.049895,0.149950
360,1.046562,0.109106
361,1.063541,0.108852
362,1.054218,0.120925
363,1.050937,0.094817
364,1.047864,0.052317
365,1.059010,0.087352
366,1.055156,0.085871
367,1.060937,0.212204
368,1.043437,0.110890
369,1.050572,0.167361
370,1.055625,0.084681
371,1.050104,0.112035
372,1.056250,0.088362
373,1.059479,0.089096
374,1.059375,0.087946
375,1.071510,0.089798
376,1.049791,0.095916
377,1.046302,0.052982
378,1.057864,0.091752
379,1.047135,0.056540
380,1.056614,0.090577
381,1.043802,0.093702
382,1.048802,0.092442
383,1.130520,0.106325
384,1.043697,0.166152
385,1.052187,0.124906
386,1.048333,0.108850
387,1.054166,0.074388
388,1.043854,0.202123
389,1.071145,0.134700
390,1.051354,0.075706
391,1.082343,0.286900
392,1.054010,0.129821
393,1.061614,0.147121
394,1.054843,0.064309
395,1.073020,0.270463
396,1.051145,0.084048
397,1.050000,0.150098
398,1.048593,0.082000
399,1.061927,0.110238
400,1.042395,0.124355
401,1.048072,0.096952
402,1.050468,0.068670
403,1.073020,0.094846
404,1.043750,0.101873
405,1.044843,0.088483
406,1.059947,0.092211
407,1.072656,0.092079
408,1.052604,0.150160
409,1.066093,0.217631
410,1.043541,0.196725
411,1.058489,0.105956
412,1.049583,0.178190
413,1.049479,0.076652
414,1.046197,0.101573
415,1.087552,0.354239
416,1.050572,0.146419
417,1.049739,0.179248
418,1.060937,0.097944
419,1.052291,0.060325
420,1.045104,0.077117
421,1.059322,0.084348
422,1.050416,0.095420
423,1.066093,0.335359
424,1.047656,0.089190
425,1.058020,0.069475
426,1.043541,0.094228
427,1.065156,0.094885
428,1.049843,0.241806
429,1.044947,0.079117
430,1.043437,0.106029
431,1.067604,0.096387
432,1.032604,0.481500
433,1.044479,0.191075
434,1.113281,0.116700
435,1.053385,0.130113
436,1.084843,0.127929
437,1.046197,0.127319
438,1.037395,0.155790
439,1.084375,0.237779
440,1.026979,0.190972
441,1.044843,0.129004
442,1.051770,0.083088
443,1.059062,0.060398
444,1.038177,0.159052
445,1.054270,0.175877
446,1.053906,0.105054
447,1.068020,0.191798
448,1.050572,0.081436
449,1.061770,0.058257
450,1.033750,0.124800
451,1.050104,0.200812
452,1.048802,0.082916
453,1.045989,0.103219
454,1.057812,0.093500
455,1.048854,0.116243
456,1.078697,0.095035
457,1.036302,0.107092
458,1.042135,0.158496
459,1.068802,0.088150
460,1.044270,0.069494
461,1.053385,0.054709
462,1.041354,0.093006
463,1.102291,0.086327
464,1.034322,0.172200
465,1.050000,0.116575
466,1.053489,0.066754
467,1.062291,0.105012
468,1.039947,0.147557
469,1.055260,0.089881
470,1.055468,0.092179
471,1.059427,0.085802
472,1.036875,0.133311
473,1.054791,0.103877
474,1.048020,0.070515
475,1.061041,0.053658
476,1.034166,0.103908
477,1.048020,0.088503
478,1.042343,0.094958
479,1.044687,0.092638
480,1.079270,0.059621
481,1.072343,0.133162
482,1.051614,0.097821
483,1.051614,0.193731
484,1.056510,0.070937
485,1.056822,0.089269
486,1.047916,0.099450
487,1.054843,0.115438
488,1.089635,0.177838
489,1.036197,0.164352
490,1.047500,0.082705
491,1.064062,0.108615
492,1.052187,0.172173
493,1.052864,0.091579
494,1.062708,0.119377
495,1.112656,0.078598
496,1.073906,0.160646
497,1.041614,0.235319
498,1.037968,0.111410
499,1.063854,0.117042
500,1.055937,0.065756
501,1.046666,0.092514
502,1.052031,0.135146
503,1.047343,0.105337
504,1.068072,0.096690
505,1.044739,0.149781
506,1.051718,0.128540
507,1.050625,0.116342
508,1.060833,0.190267
509,1.043125,0.084842
510,1.046822,0.094133
511,1.053020,0.083415
512,1.068125,0.097754
513,1.030052,0.110242
514,1.051093,0.101947
515,1.042968,0.082677
516,1.059166,0.246632
517,1.052604,0.107881
518,1.042656,0.114916
519,1.055833,0.086839
520,1.074322,0.085285
521,1.041718,0.188188
522,1.047916,0.094269
523,1.053229,0.071984
524,1.057083,0.066137
525,1.057239,0.193910
526,1.043177,0.101927
527,1.046927,0.104544
528,1.065312,0.096340
529,1.087760,0.116996
530,1.054479,0.140083
531,1.047812,0.117837
532,1.057760,0.106615
533,1.053281,0.072398
534,1.040937,0.286131
535,1.045312,0.192594
536,1.051927,0.114067
537,1.114166,0.074294
538,1.046562,0.196967
539,1.054895,0.125571
540,1.061302,0.102075
541,1.045885,0.090477
542,1.038541,0.122235
543,1.056822,0.093594
544,1.056458,0.085450
545,1.051458,0.093773
546,1.046354,0.115119
547,1.051510,0.062096
548,1.067135,0.081731
549,1.040833,0.084327
550,1.049531,0.079102
551,1.054114,0.096325
552,1.054895,0.093458
553,1.092760,0.101046
554,1.038281,0.188554
555,1.047447,0.270044
556,1.055260,0.182048
557,1.048020,0.097146
558,1.044218,0.088988
559,1.044843,0.102775
560,1.048958,0.092481
561,1.092916,0.085067
562,1.048645,0.228002
563,1.155729,0.100019
564,1.060677,0.149294
565,1.041302,0.094543
566,1.050468,0.088058
567,1.050260,0.074604
568,1.049427,0.090254
569,1.064739,0.061355
570,1.046458,0.069385
571,1.053802,0.063098
572,1.054895,0.122373
573,1.056145,0.117958
574,1.040781,0.083746
575,1.042604,0.198002
576,1.073958,0.112325
577,1.039010,0.091939
578,1.076979,0.239354
579,1.043645,0.153527
580,1.045052,0.126533
581,1.062604,0.113933
582,1.050052,0.280970
583,1.046770,0.097736
584,1.042968,0.089211
585,1.047343,0.103059
586,1.081510,0.069773
587,1.039947,0.142934
588,1.025208,0.106109
589,1.103229,0.107209
590,1.050520,0.155480
591,1.045520,0.244307
592,1.043437,0.128448
593,1.060260,0.107273
594,1.059427,0.094521
595,1.045729,0.103419
596,1.047916,0.077882
597,1.071927,0.057712
598,1.048125,0.062208
599,1.054531,0.056863
600,1.046718,0.088362
601,1.051510,0.087637
602,1.108020,0.171575
603,1.029166,0.181621
604,1.037812,0.111852
605,1.070052,0.109625
606,1.044062,0.065696
607,1.105677,0.063652
608,1.041093,0.061752
609,1.086875,0.056887
610,1.080989,0.096280
