iteration,kernel_time_ms,queue_time_ms
159,0.043040,0.003680
160,0.043104,0.003616
161,0.043232,0.003584
162,0.043200,0.003584
163,0.043040,0.003616
164,0.043200,0.003360
165,0.043168,0.003424
166,0.043008,0.003520
167,0.043008,0.003488
168,0.043008,0.003392
169,0.043136,0.003360
170,0.043008,0.003488
171,0.043008,0.003456
172,0.043008,0.003296
173,0.043008,0.003360
174,0.043392,0.003264
175,0.043008,0.003296
176,0.043360,0.003104
177,0.043008,0.003232
178,0.043424,0.003168
179,0.043264,0.003392
180,0.043008,0.003456
181,0.043424,0.003200
182,0.043008,0.003136
183,0.043008,0.003168
184,0.044096,0.003168
185,0.044032,0.003104
186,0.043936,0.003136
187,0.043648,0.003616
188,0.043936,0.003040
189,0.043584,0.003584
190,0.047936,0.003872
191,0.047904,0.003616
192,0.048608,0.003616
193,0.048672,0.003104
194,0.048672,0.003520
195,0.048064,0.003616
196,0.046560,0.003072
197,0.043584,0.004000
198,0.043424,0.003648
199,0.043296,0.003584
200,0.043712,0.003584
201,0.043456,0.003616
202,0.043680,0.003680
203,0.044192,0.003936
204,0.044736,0.003104
205,0.043584,0.003616
206,0.043488,0.003584
207,0.043904,0.003584
208,0.043424,0.003616
209,0.044384,0.003264
210,0.043392,0.003648
211,0.043616,0.003584
212,0.043616,0.003584
213,0.043968,0.003616
214,0.044320,0.003200
215,0.044032,0.003104
216,0.044288,0.003136
217,0.043968,0.003616
218,0.044224,0.003552
219,0.043968,0.003712
220,0.043424,0.003584
221,0.043424,0.003584
222,0.043520,0.003616
223,0.043488,0.003776
224,0.043264,0.003616
225,0.043232,0.003648
226,0.044416,0.003584
227,0.043904,0.003104
228,0.044064,0.008032
229,0.044384,0.005216
230,0.044832,0.003552
231,0.043616,0.003648
232,0.043488,0.003616
233,0.043424,0.003616
234,0.044896,0.003424
235,0.044608,0.003616
236,0.044000,0.003200
237,0.044064,0.003104
238,0.043840,0.003680
239,0.044480,0.003584
240,0.044864,0.003104
241,0.043008,0.003456
242,0.044256,0.003200
243,0.044576,0.003104
244,0.044448,0.003680
245,0.044064,0.003168
246,0.043008,0.004192
247,0.043616,0.004544
248,0.043424,0.004192
249,0.061760,0.005952
250,0.044000,0.004192
251,0.044960,0.004576
252,0.044576,0.004096
253,0.043904,0.004608
254,0.043232,0.004608
255,0.044288,0.004192
256,0.043936,0.003968
257,0.044672,0.004480
258,0.043008,0.004000
259,0.044576,0.003616
260,0.043296,0.004064
261,0.044448,0.003616
262,0.043264,0.004064
263,0.043456,0.004128
264,0.058240,0.004480
265,0.043040,0.004160
266,0.044416,0.003616
267,0.043008,0.003776
268,0.043616,0.004160
269,0.043296,0.004064
270,0.043712,0.004128
271,0.044192,0.003872
272,0.044896,0.004224
273,0.044928,0.004032
274,0.043232,0.004160
275,0.043008,0.003712
276,0.043648,0.004160
277,0.043520,0.004064
278,0.044544,0.003712
279,0.043232,0.004128
280,0.044608,0.003840
281,0.044480,0.003776
282,0.044736,0.004192
283,0.043008,0.003936
284,0.043648,0.004224
285,0.044960,0.004064
286,0.044128,0.004096
287,0.043008,0.003776
288,0.049856,0.004128
289,0.044288,0.004128
290,0.044192,0.004000
291,0.043808,0.004128
292,0.044544,0.003584
293,0.043296,0.004096
294,0.044288,0.003808
295,0.043328,0.004128
296,0.044416,0.003680
297,0.043680,0.004128
298,0.044224,0.003776
299,0.043808,0.004096
300,0.045056,0.003840
301,0.043008,0.004128
302,0.044896,0.003680
303,0.043008,0.004096
304,0.043328,0.006176
305,0.043456,0.004160
306,0.043040,0.004096
307,0.043936,0.004288
308,0.044096,0.003840
309,0.043520,0.005184
310,0.043008,0.003808
311,0.044480,0.003616
312,0.043520,0.004128
313,0.043008,0.003936
314,0.044192,0.003712
315,0.043424,0.004384
316,0.044672,0.003584
317,0.043008,0.003968
318,0.043968,0.003808
319,0.043456,0.004416
320,0.043008,0.004128
321,0.044224,0.003648
322,0.050944,0.004320
323,0.044544,0.008864
324,0.043360,0.004160
325,0.044512,0.003680
326,0.043168,0.004128
327,0.044128,0.003616
328,0.043968,0.004096
329,0.045056,0.004192
330,0.044448,0.003840
331,0.044032,0.003808
332,0.044064,0.003616
333,0.043616,0.004160
334,0.044096,0.003872
335,0.043008,0.004416
336,0.044192,0.003584
337,0.043200,0.004064
338,0.044032,0.003648
339,0.043392,0.004128
340,0.043008,0.007296
341,0.043744,0.004320
342,0.044224,0.006880
343,0.043360,0.004192
344,0.044032,0.003680
345,0.043744,0.004224
346,0.043008,0.003904
347,0.044416,0.003680
348,0.043008,0.004192
349,0.044192,0.003584
350,0.051040,0.004128
351,0.043712,0.004128
352,0.044032,0.003648
353,0.043552,0.004096
354,0.043616,0.004096
355,0.043360,0.003648
356,0.043840,0.003616
357,0.043648,0.004128
358,0.043424,0.004096
359,0.044320,0.003680
360,0.043616,0.004064
361,0.043328,0.008960
362,0.043008,0.004096
363,0.044160,0.003616
364,0.043808,0.004224
365,0.044384,0.004064
366,0.043392,0.004096
367,0.043072,0.004128
368,0.047392,0.003648
369,0.047616,0.003712
370,0.043392,0.004576
371,0.044384,0.004096
372,0.044224,0.003584
373,0.043872,0.004128
374,0.043008,0.004064
375,0.044224,0.003648
376,0.044576,0.003744
377,0.043008,0.003872
378,0.054048,0.003648
379,0.047776,0.004384
380,0.043072,0.004480
381,0.044000,0.003712
382,0.043776,0.004096
383,0.043072,0.004032
384,0.044384,0.003648
385,0.043520,0.004256
386,0.043296,0.004096
387,0.044064,0.003840
388,0.043968,0.004288
389,0.044160,0.004032
390,0.044032,0.004128
391,0.043008,0.004288
392,0.044224,0.003712
393,0.043584,0.004288
394,0.043264,0.004064
395,0.043456,0.004352
396,0.043488,0.004256
397,0.057344,0.003712
398,0.044288,0.003776
399,0.043328,0.004256
400,0.043168,0.004160
401,0.044160,0.003744
402,0.043328,0.004224
403,0.043008,0.003776
404,0.044000,0.003776
405,0.043424,0.004352
406,0.044544,0.003808
407,0.043456,0.004320
408,0.043456,0.004480
409,0.043232,0.004256
410,0.045056,0.003776
411,0.043968,0.004288
412,0.044352,0.003872
413,0.043488,0.004416
414,0.043008,0.004032
415,0.043456,0.004256
416,0.050848,0.004288
417,0.043328,0.011040
418,0.043168,0.004128
419,0.043296,0.004320
420,0.043232,0.004288
421,0.043968,0.003776
422,0.043520,0.004320
423,0.043264,0.003872
424,0.043680,0.004352
425,0.043168,0.004064
426,0.044000,0.003808
427,0.043232,0.004480
428,0.043008,0.003776
429,0.043360,0.004352
430,0.043008,0.003872
431,0.043008,0.004512
432,0.043200,0.004992
433,0.044032,0.004064
434,0.043008,0.004160
435,0.043200,0.005024
436,0.043872,0.008768
437,0.043392,0.004320
438,0.043808,0.004320
439,0.044288,0.003776
440,0.059584,0.004352
441,0.043360,0.004384
442,0.043008,0.004224
443,0.042816,0.003712
444,0.043680,0.004320
445,0.043072,0.004256
446,0.043936,0.003744
447,0.043328,0.004224
448,0.043008,0.004000
449,0.043424,0.004256
450,0.043168,0.004320
451,0.043008,0.004128
452,0.043488,0.004384
453,0.043008,0.004224
454,0.042944,0.003840
455,0.044128,0.021376
456,0.043264,0.004288
457,0.043008,0.004256
458,0.043296,0.003776
459,0.043360,0.004416
460,0.043200,0.004256
461,0.042912,0.003776
462,0.043904,0.003712
463,0.043392,0.004288
464,0.043200,0.004256
465,0.043808,0.003776
466,0.043680,0.004256
467,0.043008,0.004000
468,0.043424,0.004224
469,0.043104,0.004256
470,0.043392,0.003968
471,0.043488,0.004288
472,0.048416,0.004544
473,0.043296,0.009472
474,0.042944,0.003936
475,0.043680,0.004320
476,0.043328,0.004320
477,0.043264,0.004288
478,0.044064,0.003840
479,0.043424,0.004256
480,0.043008,0.003968
481,0.043072,0.006880
482,0.044256,0.003840
483,0.043008,0.004256
484,0.043328,0.004448
485,0.043552,0.004288
486,0.044000,0.004000
487,0.043200,0.004448
488,0.043392,0.004384
489,0.043360,0.004288
490,0.043872,0.003776
491,0.053088,0.004224
492,0.043360,0.007616
493,0.043104,0.003840
494,0.043648,0.004416
495,0.044032,0.003744
496,0.043008,0.004672
497,0.043616,0.004288
498,0.043008,0.004000
499,0.043936,0.003840
500,0.043008,0.004384
501,0.044096,0.003904
502,0.048576,0.004352
503,0.047424,0.004320
504,0.048000,0.004384
505,0.047872,0.004448
506,0.047840,0.004480
507,0.046080,3.369728
508,0.061440,0.253536
509,0.044864,0.004000
510,0.043584,0.004096
511,0.043360,0.003808
512,0.044128,0.003488
513,0.043872,0.003808
514,0.043168,0.003872
515,0.044384,0.005184
516,0.045312,0.003776
517,0.044896,0.004384
518,0.043008,0.003680
519,0.044288,0.003360
520,0.043840,0.003744
521,0.054688,0.003552
522,0.065536,0.003968
523,0.044352,0.003200
524,0.044064,0.003680
525,0.044768,0.003232
526,0.043392,0.023584
527,0.043968,0.004000
528,0.044896,0.003840
529,0.043392,0.003776
530,0.043616,0.003808
531,0.043008,0.003808
532,0.044288,0.003264
533,0.043552,0.003968
534,0.043072,0.003776
535,0.051136,0.003456
536,0.043072,0.003776
537,0.044160,0.003520
538,0.044160,0.003168
539,0.043520,0.003744
540,0.044256,0.003328
541,0.043616,0.003744
542,0.044288,0.003584
543,0.043776,0.003776
544,0.043552,0.003872
545,0.043552,0.003840
546,0.044064,0.003200
547,0.043200,0.004192
548,0.043424,0.003776
549,0.043264,0.003776
550,0.044384,0.003456
551,0.043712,0.003712
552,0.043616,0.005344
553,0.043616,0.003776
554,0.043744,0.004032
555,0.044096,0.003168
556,0.044320,0.003200
557,0.043008,0.003808
558,0.044448,0.003296
559,0.043648,0.003712
560,0.044288,0.003360
561,0.043328,0.003808
562,0.043136,0.004064
563,0.043872,0.003232
564,0.043584,0.003808
565,0.043296,0.003872
566,0.044224,0.003488
567,0.043712,0.003744
568,0.044192,0.003552
569,0.043872,0.003232
570,0.043680,0.003840
571,0.043328,0.003744
572,0.044864,0.003904
573,0.043136,0.003712
574,0.043008,0.003488
575,0.043008,0.003584
576,0.043168,0.003456
577,0.043008,0.003424
578,0.044128,0.003200
579,0.043904,0.003200
580,0.044320,0.003168
581,0.043648,0.003776
582,0.043360,0.003744
583,0.043104,0.003744
584,0.043200,0.003744
585,0.044320,0.003616
586,0.044224,0.003296
587,0.043488,0.003744
588,0.043488,0.003840
589,0.043424,0.003904
590,0.044288,0.003328
591,0.043392,0.003744
592,0.043616,0.003712
593,0.043136,0.003968
594,0.044384,0.003680
595,0.044224,0.003168
596,0.043520,0.003840
597,0.043520,0.003680
598,0.043392,0.003808
599,0.043200,0.003648
600,0.043840,0.003072
601,0.044448,0.003136
602,0.044288,0.003136
603,0.043552,0.003680
604,0.043424,0.003680
605,0.043584,0.003680
606,0.043168,0.003712
607,0.043360,0.003520
608,0.043008,0.003232
609,0.056608,0.003200
610,0.044192,0.003296
611,0.044096,0.003104
612,0.043488,0.003680
613,0.043584,0.003680
614,0.043520,0.003744
615,0.043392,0.003680
616,0.045120,0.003520
617,0.043360,0.003648
618,0.043168,0.003680
619,0.043072,0.003680
620,0.044288,0.003200
621,0.044288,0.003168
622,0.043264,0.003872
623,0.043712,0.003744
624,0.043264,0.003712
625,0.043232,0.003712
626,0.043008,0.003328
627,0.043904,0.003488
628,0.061088,0.003168
629,0.047136,0.003712
630,0.043168,0.003680
631,0.044384,0.003200
632,0.043840,0.003712
633,0.044288,0.003712
634,0.044000,0.003168
635,0.044032,0.003168
636,0.044288,0.003168
637,0.043520,0.003840
638,0.043200,0.003712
639,0.043488,0.003904
640,0.043424,0.003712
641,0.044800,0.003456
642,0.043488,0.003808
643,0.043200,0.003680
644,0.043104,0.003680
645,0.043904,0.003200
646,0.044192,0.003200
647,0.056928,0.003168
648,0.043008,0.003744
649,0.044352,0.003360
650,0.044608,0.003136
651,0.044064,0.003584
652,0.043968,0.003168
653,0.044192,0.003200
654,0.046080,0.003232
655,0.043968,0.003712
656,0.043264,0.003744
657,0.043008,0.003584
658,0.042912,0.003200
659,0.044096,0.003264
660,0.043776,0.003200
661,0.044256,0.003200
662,0.043520,0.003872
663,0.043552,0.003776
664,0.043232,0.003744
665,0.043360,0.003712
666,0.043328,0.004000
667,0.043008,0.003680
668,0.056832,0.003488
669,0.044544,0.003168
670,0.043872,0.003200
671,0.044032,0.003168
672,0.044000,0.003232
673,0.044096,0.003168
674,0.044096,0.003168
675,0.043936,0.003136
676,0.043552,0.003680
677,0.043424,0.003712
678,0.043264,0.003712
679,0.043616,0.003744
680,0.045280,0.003712
681,0.043616,0.003648
682,0.043552,0.003648
683,0.043392,0.003904
684,0.043392,0.003808
685,0.045280,0.003840
686,0.047488,0.003808
687,0.043584,0.003680
688,0.043488,0.003680
689,0.043488,0.003712
690,0.043328,0.003744
691,0.043168,0.003712
692,0.043200,0.003712
693,0.043104,0.003712
694,0.043232,0.003680
695,0.043232,0.003712
696,0.043456,0.003744
697,0.043488,0.003552
698,0.043200,0.003808
699,0.043136,0.003680
700,0.043008,0.003712
701,0.043232,0.003680
702,0.043008,0.003680
703,0.043040,0.003680
704,0.043008,0.003488
705,0.044480,0.003232
706,0.043104,0.003808
707,0.044032,0.003424
708,0.044128,0.003200
709,0.044032,0.003232
710,0.044512,0.003232
711,0.043456,0.003840
712,0.043232,0.003776
713,0.043008,0.003712
714,0.043008,0.003456
715,0.044224,0.003296
716,0.043488,0.003840
717,0.043456,0.003840
718,0.043008,0.003712
719,0.043008,0.003552
720,0.044000,0.003296
721,0.044320,0.003296
722,0.043584,0.003936
723,0.043200,0.003808
724,0.043104,0.003744
725,0.043456,0.004128
726,0.044256,0.003296
727,0.043520,0.003808
728,0.043104,0.003808
729,0.044480,0.003488
730,0.043648,0.003872
731,0.043488,0.003840
732,0.043104,0.003872
733,0.044640,0.003616
734,0.043104,0.003840
735,0.044032,0.003648
736,0.044160,0.003328
737,0.043648,0.003840
738,0.043136,0.003808
739,0.043008,0.003552
740,0.062432,0.004448
741,0.043360,0.003808
742,0.044256,0.003424
743,0.043712,0.003936
744,0.043392,0.006080
745,0.044064,0.004096
746,0.043520,0.004096
747,0.043584,0.003808
748,0.047488,0.004032
749,0.048704,0.003520
750,0.053088,0.003840
751,0.048480,0.003360
752,0.048000,0.003808
753,0.048160,0.003680
754,0.046848,0.003232
755,0.055360,0.003296
756,0.043136,0.003840
757,0.044224,0.003296
758,0.043488,0.003904
759,0.043616,0.003872
760,0.043264,0.003840
761,0.044320,0.003584
762,0.043552,0.003840
763,0.043776,0.003904
764,0.043488,0.003872
765,0.044256,0.003904
766,0.044736,0.003296
767,0.043008,0.003936
768,0.043456,0.003776
769,0.043104,0.003840
770,0.044384,0.003232
771,0.043840,0.003840
772,0.044192,0.003264
773,0.044224,0.003264
774,0.043360,0.004160
775,0.044736,0.003264
776,0.044096,0.003744
777,0.044480,0.003264
778,0.043264,0.003904
779,0.044512,0.003296
780,0.043456,0.003968
781,0.043616,0.005376
782,0.043008,0.003584
783,0.044576,0.003232
784,0.043168,0.004064
785,0.043488,0.003904
786,0.043584,0.003872
787,0.043328,0.003840
788,0.044768,0.003328
789,0.044320,0.006016
790,0.043744,0.003904
791,0.043584,0.003968
792,0.044928,0.003296
793,0.043072,0.003872
794,0.044192,0.003424
795,0.043456,0.003872
796,0.044224,0.003744
797,0.044992,0.003840
798,0.044640,0.003232
799,0.043072,0.003840
800,0.043776,0.003968
801,0.044864,0.003296
802,0.043552,0.004736
803,0.043808,0.004608
804,0.043680,0.004832
805,0.044448,0.004512
806,0.043680,0.004832
807,0.044384,0.004480
808,0.044768,0.004992
809,0.043552,0.004832
810,0.044960,0.004672
811,0.043680,0.004480
812,0.043456,0.004736
813,0.043616,0.004864
814,0.045056,0.025344
815,0.043680,0.004512
816,0.043584,0.004608
817,0.043328,0.004608
818,0.044736,0.004640
819,0.043680,0.004448
820,0.043424,0.004928
821,0.044960,0.004000
822,0.043072,0.004448
823,0.043040,0.004416
824,0.043328,0.004512
825,0.044384,0.003904
826,0.043744,0.005184
827,0.043424,0.004544
828,0.044352,0.003904
829,0.043840,0.004672
830,0.045024,0.004480
831,0.043968,0.004736
832,0.043008,0.004192
833,0.043840,0.004928
834,0.043296,0.004832
835,0.044864,0.004512
836,0.043744,0.004608
837,0.044352,0.003936
838,0.044704,0.004448
839,0.044800,0.004352
840,0.044224,0.004032
841,0.043296,0.004480
842,0.044704,0.003904
843,0.044256,0.004160
844,0.043296,0.004448
845,0.043872,0.004512
846,0.044192,0.004000
847,0.043328,0.004448
848,0.043776,0.004512
849,0.044064,0.003872
850,0.043520,0.004448
851,0.043168,0.004512
852,0.043904,0.004448
853,0.043840,0.004544
854,0.044448,0.003968
855,0.043136,0.004512
856,0.043776,0.004480
857,0.043936,0.004480
858,0.043520,0.004416
859,0.044768,0.003904
860,0.044192,0.004128
861,0.043264,0.004480
862,0.043456,0.004480
863,0.044192,0.004448
864,0.043360,0.004736
865,0.043616,0.004416
866,0.043360,0.004512
867,0.043744,0.004480
868,0.044608,0.003936
869,0.044352,0.003872
870,0.044064,0.004128
871,0.043584,0.004448
872,0.044224,0.003904
873,0.044480,0.004416
874,0.056608,0.004096
875,0.043008,0.004224
876,0.043424,0.004448
877,0.044448,0.004128
878,0.043008,0.004384
879,0.043840,0.004512
880,0.044256,0.003936
881,0.044512,0.004448
882,0.043392,0.004480
883,0.044128,0.003872
884,0.043200,0.004480
885,0.044256,0.003904
886,0.045216,0.004448
887,0.044736,0.003936
888,0.044512,0.003968
889,0.043040,0.004416
890,0.058112,0.004448
891,0.061632,0.004128
892,0.043008,0.004288
893,0.043456,0.004512
894,0.043744,0.004576
895,0.044064,0.004000
896,0.043168,0.004512
897,0.043776,0.004512
898,0.044800,0.004000
899,0.044416,0.004160
900,0.043136,0.004480
901,0.043424,0.004512
902,0.044192,0.003936
903,0.044096,0.004416
904,0.043488,0.004512
905,0.043296,0.004864
906,0.043680,0.004512
907,0.044768,0.004224
908,0.044160,0.003968
909,0.043360,0.004704
910,0.043488,0.004544
911,0.043456,0.004480
912,0.054112,0.004576
913,0.044768,0.003904
914,0.043872,0.004864
915,0.044704,0.003872
916,0.044160,0.003904
917,0.043328,0.004480
918,0.044288,0.003904
919,0.043616,0.004480
920,0.043424,0.004704
921,0.043328,0.004768
922,0.044064,0.003872
923,0.044128,0.004576
924,0.043328,0.004416
925,0.044320,0.003904
926,0.043008,0.004416
927,0.043808,0.004480
928,0.044512,0.004096
929,0.044160,0.030720
930,0.043776,0.004416
931,0.043008,0.004224
932,0.043744,0.004480
933,0.043584,0.004576
934,0.044032,0.003872
935,0.043008,0.004640
936,0.043520,0.004512
937,0.044352,0.003936
938,0.044128,0.004256
939,0.043520,0.004480
940,0.044416,0.003904
941,0.044032,0.004448
942,0.043520,0.004416
943,0.044864,0.004224
944,0.044736,0.003936
945,0.044800,0.004160
946,0.058592,0.004320
947,0.054656,0.004224
948,0.044224,0.003872
949,0.043040,0.004544
950,0.043808,0.004480
951,0.044544,0.003904
952,0.044416,0.004448
953,0.044704,0.004416
954,0.043232,0.004416
955,0.044160,0.003872
956,0.043072,0.004448
957,0.044512,0.003872
958,0.044256,0.003936
959,0.043392,0.004448
960,0.044448,0.003872
961,0.044512,0.004224
962,0.044352,0.004384
963,0.043328,0.004512
964,0.044192,0.007424
965,0.048544,0.004640
966,0.043648,0.004416
967,0.043936,0.004480
968,0.043648,0.004544
969,0.044224,0.004032
970,0.043136,0.004512
971,0.043424,0.004512
972,0.044032,0.004160
973,0.043456,0.004640
974,0.044192,0.004000
975,0.043520,0.004416
976,0.044224,0.003904
977,0.043008,0.004352
978,0.043552,0.004640
979,0.043008,0.004096
980,0.043392,0.004416
981,0.044096,0.004064
982,0.043296,0.004608
983,0.044384,0.003872
984,0.043008,0.004192
985,0.043232,0.004512
986,0.043520,0.004512
987,0.042976,0.004224
988,0.043168,0.004416
989,0.044128,0.003872
990,0.043136,0.004448
991,0.051840,0.004544
992,0.044128,0.003904
993,0.056640,0.004576
994,0.044224,0.003968
995,0.044160,0.004032
996,0.043168,0.004512
997,0.043456,0.004480
998,0.043008,0.004032
999,0.043616,0.004480
