iteration,kernel_time_ms
495,0.085984
496,0.084064
497,0.085696
498,0.084768
499,0.084032
500,0.085632
501,0.084832
502,0.086272
503,0.085984
504,0.085920
505,0.086208
506,0.084864
507,0.085504
508,0.085408
509,0.084736
510,0.087904
511,0.084544
512,0.085568
513,0.084704
514,0.085504
515,0.086624
516,0.084192
517,0.087968
518,0.085312
519,0.086112
520,0.086336
521,0.085536
522,0.086720
523,0.085376
524,0.086528
525,0.084800
526,0.085952
527,0.088064
528,0.085248
529,0.086176
530,0.084576
531,0.085568
532,0.084768
533,0.084064
534,0.085664
535,0.085728
536,0.084576
537,0.084448
538,0.085568
539,0.084800
540,0.084736
541,0.084480
542,0.084320
543,0.085792
544,0.084384
545,0.085216
546,0.085536
547,0.084576
548,0.084160
549,0.085216
550,0.085856
551,0.085664
552,0.084064
553,0.085888
554,0.084224
555,0.084064
556,0.084256
557,0.084512
558,0.085536
559,0.084576
560,0.085408
561,0.084928
562,0.085472
563,0.084256
564,0.085376
565,0.084096
566,0.085568
567,0.084640
568,0.084032
569,0.085088
570,0.085216
571,0.084896
572,0.084288
573,0.084704
574,0.097440
575,0.084256
576,0.084512
577,0.084672
578,0.084640
579,0.084608
580,0.084320
581,0.085504
582,0.085024
583,0.084832
584,0.084768
585,0.085248
586,0.084288
587,0.085408
588,0.084736
589,0.084160
590,0.085472
591,0.084736
592,0.085280
593,0.085120
594,0.084832
595,0.085344
596,0.084768
597,0.085408
598,0.085408
599,0.084736
600,0.089664
601,0.094432
602,0.094688
603,0.094176
604,0.087328
605,0.085664
606,0.086912
607,0.084320
608,0.085824
609,0.084480
610,0.083968
611,0.085760
612,0.086080
613,0.086016
614,0.084128
615,0.087680
616,0.084640
617,0.085792
618,0.084672
619,0.085376
620,0.087296
621,0.084640
622,0.086080
623,0.088544
624,0.085696
625,0.086080
626,0.084128
627,0.085376
628,0.084928
629,0.084224
630,0.085440
631,0.084544
632,0.085984
633,0.086016
634,0.084672
635,0.085856
636,0.084384
637,0.088576
638,0.085664
639,0.095072
640,0.088608
641,0.086016
642,0.084640
643,0.086016
644,0.091488
645,0.085632
646,0.084768
647,0.085440
648,0.086176
649,0.085856
650,0.084224
651,0.085824
652,0.085120
653,0.094432
654,0.086016
655,0.085536
656,0.088064
657,0.085952
658,0.088064
659,0.085344
660,0.085664
661,0.086048
662,0.085568
663,0.088576
664,0.084416
665,0.084224
666,0.085856
667,0.085760
668,0.086080
669,0.084768
670,0.085536
671,0.084512
672,0.085216
673,0.084992
674,0.085792
675,0.085504
676,0.085056
677,0.086336
678,0.087040
679,0.085376
680,0.090016
681,0.086016
682,0.084832
683,0.085984
684,0.085408
685,0.086496
686,0.089984
687,0.085344
688,0.084736
689,0.086368
690,0.086208
691,0.085440
692,0.086912
693,0.085184
694,0.086304
695,0.084960
696,0.086016
697,0.088064
698,0.085600
699,0.086464
700,0.085664
701,0.086272
702,0.085632
703,0.086304
704,0.084608
705,0.085376
706,0.084192
707,0.085472
708,0.084448
709,0.085312
710,0.085472
711,0.084576
712,0.083968
713,0.085696
714,0.084224
715,0.085248
716,0.083968
717,0.095712
718,0.084640
719,0.083968
720,0.085440
721,0.085632
722,0.083968
723,0.085184
724,0.084544
725,0.084576
726,0.083968
727,0.084896
728,0.085344
729,0.085344
730,0.084128
731,0.085344
732,0.084192
733,0.084960
734,0.083968
735,0.085632
736,0.084352
737,0.084800
738,0.085472
739,0.085216
740,0.083968
741,0.085504
742,0.085472
743,0.084288
744,0.085568
745,0.085536
746,0.084160
747,0.085376
748,0.096832
749,0.084416
750,0.084320
751,0.085632
752,0.084320
753,0.087008
754,0.084352
755,0.098208
756,0.084288
757,0.085472
758,0.084256
759,0.085120
760,0.085184
761,0.085568
762,0.084128
763,0.093760
764,0.085216
765,0.084416
766,0.091008
767,0.084000
768,0.084928
769,0.085568
770,0.085280
771,0.085792
772,0.098336
773,0.085824
774,0.088864
775,0.095072
776,0.093824
777,0.094720
778,0.085824
779,0.085952
780,0.086016
781,0.085440
782,0.085792
783,0.084544
784,0.085760
785,0.085632
786,0.087200
787,0.085568
788,0.085056
789,0.085472
790,0.084448
791,0.091552
792,0.088224
793,0.086272
794,0.085696
795,0.085792
796,0.088288
797,0.085376
798,0.086080
799,0.085792
800,0.085376
801,0.086016
802,0.084864
803,0.085344
804,0.084320
805,0.085664
806,0.087712
807,0.084256
808,0.086016
809,0.085792
810,0.090304
811,0.086144
812,0.085472
813,0.085888
814,0.084736
815,0.086176
816,0.085248
817,0.086048
818,0.083968
819,0.085536
820,0.085088
821,0.084736
822,0.097344
823,0.085664
824,0.085120
825,0.085664
826,0.084320
827,0.085568
828,0.085728
829,0.085216
830,0.084768
831,0.085856
832,0.088000
833,0.084928
834,0.086560
835,0.084352
836,0.085920
837,0.087680
838,0.084256
839,0.085472
840,0.084448
841,0.086016
842,0.085920
843,0.084896
844,0.085408
845,0.085408
846,0.084544
847,0.085088
848,0.085984
849,0.085856
850,0.084192
851,0.086816
852,0.084608
853,0.085728
854,0.097728
855,0.086016
856,0.085376
857,0.084704
858,0.086656
859,0.084768
860,0.084256
861,0.085408
862,0.084128
863,0.087904
864,0.087552
865,0.086080
866,0.086432
867,0.085632
868,0.086560
869,0.085248
870,0.086432
871,0.086016
872,0.085952
873,0.087424
874,0.084704
875,0.086848
876,0.086112
877,0.085984
878,0.085344
879,0.084736
880,0.084064
881,0.085952
882,0.083968
883,0.085664
884,0.083968
885,0.102400
886,0.083968
887,0.089760
888,0.084800
889,0.085152
890,0.084704
891,0.083968
892,0.085504
893,0.088064
894,0.096320
895,0.088512
896,0.087648
897,0.085984
898,0.084288
899,0.084608
900,0.084544
901,0.084640
902,0.084128
903,0.084768
904,0.085056
905,0.095872
906,0.083968
907,0.084800
908,0.084256
909,0.084672
910,0.085440
911,0.085120
912,0.084192
913,0.085664
914,0.085152
915,0.084576
916,0.083968
917,0.094624
918,0.084576
919,0.085216
920,0.106016
921,0.085536
922,0.085216
923,0.084352
924,0.085312
925,0.094400
926,0.085664
927,0.085664
928,0.083968
929,0.085600
930,0.085056
931,0.084576
932,0.084352
933,0.083968
934,0.084352
935,0.084416
936,0.085216
937,0.085056
938,0.084448
939,0.085600
940,0.084000
941,0.085664
942,0.083968
943,0.084608
944,0.085024
945,0.084544
946,0.084864
947,0.089984
948,0.094080
949,0.095712
950,0.093920
951,0.086208
952,0.086944
953,0.084192
954,0.084640
955,0.085632
956,0.085152
957,0.085568
958,0.084992
959,0.087968
960,0.083968
961,0.084800
962,0.085792
963,0.085888
964,0.085984
965,0.085216
966,0.084384
967,0.095680
968,0.084480
969,0.088192
970,0.085024
971,0.086080
972,0.084320
973,0.085856
974,0.085728
975,0.085408
976,0.083968
977,0.084288
978,0.099936
979,0.086016
980,0.084064
981,0.084736
982,0.085088
983,0.088544
984,0.084000
985,0.088960
986,0.099936
987,0.085536
988,0.084480
989,0.088064
990,0.083872
991,0.085888
992,0.084384
993,0.084192
994,0.086304
995,0.086016
996,0.085952
997,0.086720
998,0.085568
999,0.086752
