iteration,kernel_time_ms
317,0.043392
318,0.044128
319,0.043008
320,0.043008
321,0.043104
322,0.045376
323,0.043168
324,0.043008
325,0.043200
326,0.043584
327,0.043456
328,0.043552
329,0.043456
330,0.044000
331,0.044000
332,0.053952
333,0.044032
334,0.043008
335,0.043232
336,0.043392
337,0.043136
338,0.043232
339,0.043424
340,0.043840
341,0.043456
342,0.043296
343,0.043168
344,0.043360
345,0.043488
346,0.043456
347,0.048384
348,0.049120
349,0.047776
350,0.048480
351,0.048992
352,0.047616
353,0.048608
354,0.044192
355,0.044128
356,0.044416
357,0.043392
358,0.043008
359,0.043104
360,0.043648
361,0.044864
362,0.044192
363,0.043936
364,0.043008
365,0.044608
366,0.043840
367,0.043808
368,0.044256
369,0.044256
370,0.044992
371,0.043456
372,0.043456
373,0.043008
374,0.044736
375,0.045920
376,0.044736
377,0.043328
378,0.044576
379,0.044640
380,0.045312
381,0.045024
382,0.044096
383,0.044224
384,0.045056
385,0.043584
386,0.043936
387,0.044160
388,0.044256
389,0.044608
390,0.043488
391,0.044128
392,0.044064
393,0.043904
394,0.044192
395,0.042976
396,0.057152
397,0.044768
398,0.043904
399,0.043008
400,0.043008
401,0.043328
402,0.043456
403,0.043520
404,0.044352
405,0.043808
406,0.045824
407,0.043744
408,0.043456
409,0.043616
410,0.043264
411,0.043008
412,0.043008
413,0.043392
414,0.043392
415,0.044832
416,0.044160
417,0.044096
418,0.043008
419,0.044096
420,0.043008
421,0.043136
422,0.043328
423,0.043520
424,0.044096
425,0.043008
426,0.043008
427,0.043424
428,0.044672
429,0.043328
430,0.044032
431,0.044352
432,0.043392
433,0.043008
434,0.043136
435,0.043328
436,0.044352
437,0.044256
438,0.044864
439,0.043392
440,0.044160
441,0.044096
442,0.044032
443,0.043008
444,0.043040
445,0.044224
446,0.045472
447,0.043008
448,0.043008
449,0.044224
450,0.045376
451,0.044256
452,0.043008
453,0.043008
454,0.044928
455,0.045088
456,0.043424
457,0.043008
458,0.043200
459,0.043552
460,0.044160
461,0.044000
462,0.044256
463,0.046336
464,0.044416
465,0.044064
466,0.042880
467,0.043008
468,0.043008
469,0.043104
470,0.043328
471,0.043616
472,0.046144
473,0.043424
474,0.044064
475,0.044160
476,0.044640
477,0.044704
478,0.043552
479,0.050880
480,0.044608
481,0.044256
482,0.044224
483,0.044064
484,0.043008
485,0.044832
486,0.044416
487,0.043808
488,0.043168
489,0.043328
490,0.043552
491,0.043584
492,0.043616
493,0.044064
494,0.044544
495,0.046016
496,0.044352
497,0.044032
498,0.043264
499,0.049152
500,0.043520
501,0.043360
502,0.043040
503,0.057536
504,0.044640
505,0.044192
506,0.043296
507,0.044800
508,0.044544
509,0.043264
510,0.043360
511,0.043680
512,0.045184
513,0.044832
514,0.043232
515,0.043712
516,0.044864
517,0.045056
518,0.043456
519,0.043680
520,0.044544
521,0.044864
522,0.044704
523,0.044224
524,0.043968
525,0.044672
526,0.044160
527,0.043008
528,0.044128
529,0.044736
530,0.045664
531,0.044160
532,0.043520
533,0.043008
534,0.043232
535,0.043360
536,0.044160
537,0.044384
538,0.044736
539,0.043712
540,0.043456
541,0.043904
542,0.043296
543,0.043168
544,0.043328
545,0.043040
546,0.045408
547,0.043360
548,0.044352
549,0.043392
550,0.043520
551,0.043200
552,0.043008
553,0.043168
554,0.043424
555,0.043680
556,0.043040
557,0.043328
558,0.043072
559,0.043456
560,0.043680
561,0.043424
562,0.043904
563,0.043008
564,0.042848
565,0.043008
566,0.043456
567,0.043520
568,0.043296
569,0.043424
570,0.043456
571,0.043456
572,0.043200
573,0.043424
574,0.043328
575,0.043744
576,0.043968
577,0.043008
578,0.043008
579,0.043424
580,0.043328
581,0.043552
582,0.043552
583,0.043552
584,0.043104
585,0.043328
586,0.043200
587,0.043584
588,0.043456
589,0.043840
590,0.043968
591,0.044032
592,0.043072
593,0.043072
594,0.043200
595,0.043616
596,0.043488
597,0.044128
598,0.042944
599,0.043008
600,0.055616
601,0.043904
602,0.043552
603,0.043456
604,0.043584
605,0.043968
606,0.043008
607,0.043232
608,0.043488
609,0.043488
610,0.043936
611,0.043488
612,0.043008
613,0.043296
614,0.043456
615,0.043616
616,0.044000
617,0.042880
618,0.043008
619,0.043200
620,0.043456
621,0.043360
622,0.043008
623,0.043264
624,0.043392
625,0.043520
626,0.044064
627,0.043008
628,0.046400
629,0.043104
630,0.043488
631,0.043392
632,0.042912
633,0.043008
634,0.043168
635,0.043456
636,0.043584
637,0.043584
638,0.043328
639,0.043392
640,0.043264
641,0.043296
642,0.043488
643,0.043552
644,0.043392
645,0.044320
646,0.043488
647,0.043872
648,0.043136
649,0.043488
650,0.043424
651,0.044352
652,0.043168
653,0.043424
654,0.043456
655,0.043296
656,0.043584
657,0.043520
658,0.043456
659,0.045472
660,0.043200
661,0.043072
662,0.043008
663,0.043136
664,0.043008
665,0.043008
666,0.043008
667,0.045056
668,0.047552
669,0.048608
670,0.047936
671,0.048448
672,0.048096
673,0.047392
674,0.045056
675,0.044384
676,0.043488
677,0.043680
678,0.043392
679,0.043008
680,0.044928
681,0.045440
682,0.043424
683,0.043264
684,0.043008
685,0.044160
686,0.044384
687,0.044384
688,0.043552
689,0.043520
690,0.043904
691,0.043040
692,0.044064
693,0.043168
694,0.044256
695,0.044608
696,0.045152
697,0.043616
698,0.044096
699,0.044640
700,0.045152
701,0.044768
702,0.044064
703,0.043904
704,0.044896
705,0.044320
706,0.044256
707,0.054112
708,0.043008
709,0.044192
710,0.044352
711,0.043872
712,0.043552
713,0.043712
714,0.043584
715,0.043584
716,0.043616
717,0.045056
718,0.044288
719,0.044128
720,0.044256
721,0.043648
722,0.043648
723,0.043616
724,0.043488
725,0.044864
726,0.043744
727,0.044032
728,0.044160
729,0.044608
730,0.043840
731,0.043072
732,0.043136
733,0.043200
734,0.044448
735,0.043552
736,0.043360
737,0.043008
738,0.044832
739,0.043328
740,0.043424
741,0.043520
742,0.043264
743,0.043008
744,0.043008
745,0.044032
746,0.044960
747,0.043552
748,0.043264
749,0.043040
750,0.043008
751,0.043008
752,0.043008
753,0.044160
754,0.043808
755,0.044128
756,0.044480
757,0.044416
758,0.043552
759,0.043392
760,0.043296
761,0.043072
762,0.043008
763,0.044352
764,0.044800
765,0.045056
766,0.043424
767,0.043392
768,0.044576
769,0.044640
770,0.043008
771,0.043008
772,0.044640
773,0.043008
774,0.043584
775,0.043520
776,0.043456
777,0.043424
778,0.043616
779,0.043360
780,0.043328
781,0.046656
782,0.043936
783,0.043264
784,0.043328
785,0.043264
786,0.043168
787,0.043136
788,0.043008
789,0.043104
790,0.043200
791,0.043040
792,0.044320
793,0.044320
794,0.044032
795,0.044448
796,0.044288
797,0.044544
798,0.043712
799,0.043680
800,0.046784
801,0.044224
802,0.044480
803,0.043808
804,0.043488
805,0.043776
806,0.043264
807,0.043392
808,0.043008
809,0.044256
810,0.043168
811,0.044480
812,0.043872
813,0.045568
814,0.043040
815,0.043008
816,0.043008
817,0.043360
818,0.044128
819,0.044352
820,0.044480
821,0.044960
822,0.044608
823,0.043488
824,0.043168
825,0.044768
826,0.044608
827,0.044256
828,0.044192
829,0.044672
830,0.044480
831,0.043872
832,0.043168
833,0.043392
834,0.045056
835,0.045088
836,0.043264
837,0.044128
838,0.045056
839,0.044736
840,0.044256
841,0.044160
842,0.044352
843,0.043744
844,0.048224
845,0.044224
846,0.044672
847,0.043744
848,0.045056
849,0.043488
850,0.043008
851,0.044352
852,0.044192
853,0.043488
854,0.044096
855,0.043872
856,0.043712
857,0.043040
858,0.043008
859,0.043008
860,0.044192
861,0.043872
862,0.044096
863,0.044192
864,0.044000
865,0.043552
866,0.043488
867,0.043232
868,0.043008
869,0.044096
870,0.043040
871,0.043072
872,0.043264
873,0.043264
874,0.043008
875,0.043008
876,0.044160
877,0.044032
878,0.044160
879,0.043456
880,0.043520
881,0.043680
882,0.043328
883,0.043232
884,0.043168
885,0.043200
886,0.043008
887,0.044192
888,0.044096
889,0.044416
890,0.043456
891,0.043360
892,0.043328
893,0.043296
894,0.043296
895,0.043136
896,0.043008
897,0.043008
898,0.044192
899,0.044032
900,0.043552
901,0.043584
902,0.043456
903,0.043552
904,0.043520
905,0.043840
906,0.043456
907,0.044480
908,0.044192
909,0.043904
910,0.044160
911,0.044224
912,0.043840
913,0.043552
914,0.043296
915,0.043520
916,0.043424
917,0.043296
918,0.043136
919,0.043456
920,0.044064
921,0.043968
922,0.044192
923,0.043584
924,0.043520
925,0.043584
926,0.043488
927,0.043008
928,0.043008
929,0.044032
930,0.044032
931,0.044064
932,0.044320
933,0.043584
934,0.043520
935,0.043680
936,0.043456
937,0.043264
938,0.043008
939,0.043008
940,0.043008
941,0.044064
942,0.044160
943,0.043520
944,0.043616
945,0.043488
946,0.043104
947,0.043008
948,0.043104
949,0.044032
950,0.044192
951,0.044160
952,0.043104
953,0.043360
954,0.043008
955,0.043520
956,0.043008
957,0.044160
958,0.044032
959,0.043296
960,0.043552
961,0.043552
962,0.043648
963,0.043136
964,0.043008
965,0.043488
966,0.044192
967,0.043008
968,0.043008
969,0.043008
970,0.044224
971,0.044320
972,0.044480
973,0.043456
974,0.043456
975,0.043616
976,0.043456
977,0.043744
978,0.043712
979,0.043520
980,0.043072
981,0.043008
982,0.044064
983,0.044128
984,0.044224
985,0.043712
986,0.044992
987,0.048000
988,0.048256
989,0.048736
990,0.047936
991,0.047776
992,0.047104
993,0.046368
994,0.043680
995,0.043200
996,0.043008
997,0.043008
998,0.044160
999,0.044608
